Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F),Primary Wastegate Duty Cycle (%)
447711,14.81,0.13,1240,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,201,0.00
447898,14.75,0.13,1241,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,201,0.00
448086,14.70,0.13,1232,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,201,0.00
448273,14.77,0.13,1226,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,201,0.00
448461,14.72,0.13,1235,0.00,0.00,16,10.59,11.00,5.23,-1.39,0.64,201,0.00
448664,14.84,0.13,1218,0.00,0.00,16,10.59,12.00,5.36,-1.39,0.64,201,0.00
448851,14.79,0.13,1233,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,201,0.00
449039,14.79,0.13,1234,0.00,0.00,16,10.59,10.50,5.40,-1.39,0.64,201,0.00
449226,14.72,0.13,1232,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,201,0.00
449414,14.65,0.13,1236,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,201,0.00
449617,14.72,0.13,1231,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,201,0.00
449804,14.65,0.13,1235,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,201,0.00
449992,14.61,0.13,1228,0.00,0.00,16,10.59,11.50,5.27,-1.39,0.64,201,0.00
450179,14.42,0.13,1230,0.00,0.00,16,10.59,10.50,5.36,-1.39,0.64,201,0.00
450382,14.49,0.13,1232,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,201,0.00
450570,14.54,0.13,1222,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,201,0.00
450757,14.70,0.13,1231,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,201,0.00
450945,14.67,0.13,1224,0.00,0.00,16,10.59,10.50,5.30,-1.39,0.64,201,0.00
451148,14.75,0.13,1223,0.00,0.00,16,10.59,10.00,5.36,-1.39,0.64,201,0.00
451335,14.74,0.13,1226,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,201,0.00
451523,14.74,0.13,1226,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,201,0.00
451710,14.67,0.13,1218,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,201,0.00
451913,14.68,0.13,1214,0.00,0.00,16,10.59,11.50,5.43,-1.39,0.64,201,0.00
452101,14.71,0.13,1240,0.00,0.00,16,10.59,10.00,5.46,-1.39,0.64,201,0.00
452289,14.67,0.13,1233,0.00,0.00,16,10.59,11.00,5.46,-1.39,0.64,201,0.00
452476,14.56,0.13,1236,0.00,0.00,16,10.59,9.50,5.46,-1.39,0.64,201,0.00
452679,14.67,0.13,1244,0.00,0.00,16,10.59,8.50,5.46,-1.39,0.64,201,0.00
452866,14.72,0.13,1234,0.00,0.00,16,10.59,9.50,5.43,-1.39,0.64,201,0.00
453054,14.79,0.13,1235,0.00,0.00,16,10.59,9.00,5.46,-1.39,0.64,201,0.00
453242,14.79,0.13,1227,0.00,0.00,16,10.59,10.00,5.46,-1.39,0.64,201,0.00
453445,14.74,0.13,1237,0.00,0.00,16,10.59,9.50,5.46,-1.39,0.64,201,0.00
453632,14.76,0.13,1248,0.00,0.00,16,10.59,8.50,5.46,-1.39,0.64,201,0.00
453820,14.65,0.13,1238,0.00,0.00,16,10.59,10.00,5.49,-1.39,0.64,201,0.00
454007,14.63,0.13,1240,0.00,0.00,16,10.59,10.00,5.43,-1.39,0.64,203,0.00
454195,14.60,0.13,1239,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,203,0.00
454398,14.62,0.13,1249,0.00,0.00,16,10.59,9.00,5.43,-1.39,0.64,203,0.00
454585,14.72,0.13,1258,0.00,0.00,16,10.23,8.00,5.40,-1.39,0.64,203,0.00
454773,14.82,0.13,1260,0.00,0.00,16,10.23,8.00,5.46,-1.39,0.64,203,0.00
454960,14.77,0.13,1242,0.00,0.00,16,10.23,10.50,5.43,-1.39,0.64,203,0.00
455163,14.79,0.13,1259,0.00,0.00,16,10.59,10.50,5.43,-1.39,0.64,203,0.00
455351,14.81,0.13,1263,0.00,0.00,16,10.23,10.50,5.43,-1.39,0.64,203,0.00
455538,14.79,0.13,1256,0.00,0.00,16,10.23,10.50,5.36,-1.39,0.64,203,0.00
455726,14.79,0.13,1244,0.00,0.00,16,10.23,11.00,5.36,-1.39,0.64,203,0.00
455913,14.79,0.13,1251,0.00,0.00,16,10.23,9.50,5.46,-1.39,0.64,203,0.00
456116,14.81,0.13,1260,0.00,0.00,16,10.23,9.00,5.43,-1.39,0.66,203,0.00
456304,14.77,0.16,1242,0.00,0.00,16,10.23,11.50,6.44,-1.39,0.68,203,0.00
456491,14.67,0.17,1332,0.00,0.00,16,13.05,11.00,7.41,-1.39,0.70,203,0.00
456679,13.72,0.17,1451,0.00,0.00,16,17.27,14.50,8.36,-1.39,0.72,203,0.00
456882,13.42,0.17,1548,0.00,0.00,16,23.95,20.00,8.87,-1.39,0.74,203,0.00
457069,14.05,0.19,1630,0.00,0.00,16,30.27,28.50,10.28,-1.39,0.78,203,0.00
457257,14.30,0.21,1688,0.00,0.00,16,31.68,30.50,11.66,-1.39,0.80,203,0.00
457444,13.59,0.22,1740,0.00,0.00,16,33.09,32.00,12.79,-1.39,0.82,203,0.00
457647,14.18,0.24,1752,0.00,0.00,16,32.38,32.00,13.95,-1.39,0.84,203,0.00
457835,14.16,0.26,1682,0.00,0.00,16,30.98,30.50,14.22,-1.39,0.84,203,0.00
458023,13.34,0.27,1616,0.00,0.00,16,29.57,28.50,14.22,-1.39,0.84,203,0.00
458210,13.82,0.28,1592,0.00,0.00,16,30.27,29.50,14.60,-1.39,0.84,203,0.00
458413,13.93,0.27,1610,0.00,0.00,16,30.98,29.00,14.60,-1.39,0.70,203,0.00
458600,13.70,0.16,1725,0.00,0.00,16,15.16,13.50,6.62,-1.39,0.64,203,0.00
458788,14.13,0.13,1674,0.00,0.00,16,5.66,4.50,6.44,-1.39,0.64,203,0.00
458976,17.34,0.16,1375,0.00,0.00,16,6.72,14.50,7.29,-1.39,0.64,203,0.00
459163,23.91,0.16,1238,0.00,0.00,16,6.72,14.50,6.88,-1.39,0.64,203,0.00
459366,24.86,0.36,1424,0.00,0.00,16,30.98,26.50,22.72,-1.39,1.02,203,0.00
459554,12.71,0.16,2040,0.00,0.00,16,18.32,25.00,7.06,-1.39,0.64,203,0.00
459741,13.24,0.11,2050,0.00,0.00,16,3.20,2.50,6.70,-1.70,0.64,203,0.00
459929,15.44,0.13,1765,0.00,0.00,16,5.31,11.50,7.21,-1.39,0.64,203,0.00
460132,22.75,0.16,1478,0.00,0.00,16,6.72,14.50,7.21,-1.39,0.64,203,0.00
460319,24.20,0.16,1212,0.00,0.00,16,6.72,11.50,7.06,-1.39,0.64,203,0.00
460507,23.66,0.14,1360,0.00,0.00,16,6.72,1.00,6.26,-1.39,0.64,203,0.00
460694,17.85,0.14,1384,0.00,0.00,16,6.72,1.50,6.37,-1.39,0.64,203,0.00
460897,14.39,0.14,1366,0.00,0.00,16,6.72,4.50,6.48,-1.39,0.64,203,0.00
461085,13.30,0.14,1386,0.00,0.00,16,6.72,3.00,6.29,-1.39,0.64,203,0.00
461272,13.38,0.13,1368,0.00,0.00,16,6.72,5.50,6.18,-1.39,0.64,203,0.00
461460,13.46,0.13,1372,0.00,0.00,16,6.72,6.00,6.04,-1.39,0.64,203,0.00
461647,13.55,0.13,1356,0.00,0.00,16,6.72,6.00,5.85,-1.39,0.64,203,0.00
461850,13.57,0.13,1336,0.00,0.00,16,6.72,9.00,5.74,-1.39,0.64,203,0.00
462038,13.97,0.13,1314,0.00,0.00,16,6.72,9.50,5.72,-1.39,0.64,203,0.00
462225,14.49,0.13,1320,0.00,0.00,16,6.72,10.50,5.62,-1.39,0.64,203,0.00
462428,14.76,0.13,1319,0.00,0.00,16,6.72,10.00,5.65,-1.39,0.64,203,0.00
462616,14.79,0.13,1299,0.00,0.00,16,6.72,8.00,5.62,-1.39,0.64,203,0.00
462803,14.70,0.13,1284,0.00,0.00,16,6.72,9.50,5.68,-1.39,0.64,203,0.00
462991,14.48,0.13,1252,0.00,0.00,16,7.07,11.00,5.62,-1.39,0.64,203,0.00
463194,14.35,0.13,1270,0.00,0.00,16,6.72,9.50,5.46,-1.39,0.64,203,0.00
463382,14.23,0.13,1264,0.00,0.00,16,7.07,9.50,5.46,-1.39,0.64,203,0.00
463569,14.23,0.13,1256,0.00,0.00,16,7.07,9.50,5.52,-1.39,0.64,203,0.00
463757,14.51,0.13,1255,0.00,0.00,16,7.07,9.00,5.43,-1.39,0.64,203,0.00
463959,14.53,0.13,1238,0.00,0.00,16,7.07,10.00,5.49,-1.39,0.64,203,0.00
464147,14.56,0.13,1237,0.00,0.00,16,7.07,9.50,5.46,-1.39,0.64,203,0.00
464335,14.46,0.13,1235,0.00,0.00,16,7.07,9.00,5.43,-1.39,0.64,203,0.00
464522,14.32,0.13,1231,0.00,0.00,16,7.07,9.50,5.40,-1.39,0.64,205,0.00
464725,14.25,0.13,1228,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,205,0.00
464913,14.51,0.13,1234,0.00,0.00,16,10.59,11.50,5.43,-1.39,0.64,205,0.00
465100,14.58,0.13,1232,0.00,0.00,16,10.59,11.50,5.33,-1.39,0.64,205,0.00
465288,14.65,0.13,1228,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,205,0.00
465491,14.67,0.13,1240,0.00,0.00,16,10.59,9.50,5.40,-1.39,0.64,205,0.00
465678,14.72,0.13,1241,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,205,0.00
465866,14.69,0.13,1232,0.00,0.00,16,10.59,11.00,5.33,-1.39,0.64,205,0.00
466053,14.69,0.13,1240,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,205,0.00
466256,14.77,0.13,1243,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,205,0.00
466444,14.70,0.13,1242,0.00,0.00,16,10.59,10.00,5.40,-1.39,0.64,205,0.00
466631,14.67,0.13,1248,0.00,0.00,16,10.59,9.50,5.36,-1.39,0.64,205,0.00
466819,14.56,0.13,1249,0.00,0.00,16,10.59,9.50,5.33,-1.39,0.64,205,0.00
467022,14.44,0.13,1225,0.00,0.00,16,10.59,10.50,5.33,-1.39,0.64,205,0.00
467209,14.46,0.13,1240,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,205,0.00
467397,14.58,0.13,1242,0.00,0.00,16,10.59,10.50,5.27,-1.39,0.64,205,0.00
467600,14.65,0.13,1248,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,205,0.00
467787,14.79,0.13,1250,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,205,0.00
467975,14.94,0.13,1248,0.00,0.00,16,10.59,9.50,5.27,-1.39,0.64,205,0.00
468162,14.87,0.13,1251,0.00,0.00,16,10.59,9.50,5.23,-1.39,0.64,205,0.00
468365,14.87,0.13,1223,0.00,0.00,16,10.59,12.00,5.36,-1.39,0.64,205,0.00
468553,14.87,0.13,1214,0.00,0.00,16,10.59,12.00,5.36,-1.39,0.64,205,0.00
468741,14.57,0.13,1230,0.00,0.00,16,10.59,10.00,5.33,-1.39,0.64,205,0.00
468928,14.13,0.13,1216,0.00,0.00,16,10.59,11.50,5.36,-1.39,0.64,205,0.00
469131,14.32,0.14,1183,0.00,0.00,16,10.59,14.00,5.55,-1.08,0.64,205,0.00
469319,14.47,0.14,1199,0.00,0.00,16,10.59,11.50,5.65,-1.08,0.64,205,0.00
469506,14.25,0.14,1196,0.00,0.00,16,10.59,10.50,5.68,-1.39,0.64,205,0.00
469694,14.05,0.14,1210,0.00,0.00,16,10.59,10.00,5.74,-1.39,0.64,205,0.00
469897,14.37,0.15,1196,0.00,0.00,16,10.59,11.00,5.87,-1.39,0.64,205,0.00
470084,14.74,0.15,1226,0.00,0.00,16,10.59,8.50,6.04,-1.39,0.64,205,0.00
470272,14.82,0.15,1232,0.00,0.00,16,10.59,8.00,6.00,-1.39,0.64,205,0.00
470459,14.79,0.14,1244,0.00,0.00,16,10.59,7.00,5.94,-1.39,0.64,205,0.00
470662,14.87,0.15,1236,0.00,0.00,16,10.59,9.50,6.11,-1.39,0.64,205,0.00
470850,14.84,0.14,1250,0.00,0.00,16,10.23,8.00,5.87,-1.39,0.64,205,0.00
471037,14.74,0.14,1238,0.00,0.00,16,10.23,10.00,5.81,-1.39,0.64,205,0.00
471225,14.87,0.15,1186,0.00,0.00,16,10.59,15.50,5.91,-1.08,0.64,205,0.00
471428,14.95,0.14,1263,0.00,0.00,16,10.23,8.00,5.59,-1.39,0.64,205,0.00
471615,14.74,0.14,1251,0.00,0.00,16,10.23,9.00,5.91,-1.39,0.64,205,0.00
471803,14.70,0.14,1253,0.00,0.00,16,10.23,9.00,5.78,-1.39,0.64,205,0.00
471990,14.97,0.14,1248,0.00,0.00,16,10.59,9.50,5.74,-1.39,0.64,205,0.00
472178,15.24,0.14,1253,0.00,0.00,16,10.23,8.50,5.87,-1.39,0.64,205,0.00
472381,15.30,0.14,1270,0.00,0.00,16,10.23,9.50,5.74,-1.39,0.64,205,0.00
472568,15.11,0.14,1265,0.00,0.00,16,10.23,9.50,5.78,-1.39,0.64,205,0.00
472771,14.95,0.13,1273,0.00,0.00,16,10.23,9.50,5.74,-1.39,0.64,205,0.00
472959,14.84,0.14,1256,0.00,0.00,16,10.23,11.00,5.72,-1.39,0.64,205,0.00
473146,14.84,0.14,1262,0.00,0.00,16,10.23,9.50,5.78,-1.39,0.64,205,0.00
473334,14.81,0.13,1260,0.00,0.00,16,10.23,10.00,5.65,-1.39,0.64,205,0.00
473537,14.74,0.13,1266,0.00,0.00,16,10.23,10.00,5.27,-1.39,0.64,205,0.00
473725,14.67,0.14,1240,0.00,0.00,16,10.59,12.50,5.74,-1.39,0.64,205,0.00
473912,14.76,0.13,1268,0.00,0.00,16,10.23,8.50,5.49,-1.39,0.64,205,0.00
474100,14.72,0.13,1247,0.00,0.00,16,10.59,11.50,5.40,-1.39,0.64,205,0.00
474287,14.81,0.13,1264,0.00,0.00,16,10.23,9.00,5.59,-1.39,0.64,205,0.00
474490,14.84,0.13,1265,0.00,0.00,16,10.23,10.50,5.40,-1.39,0.64,205,0.00
474678,14.74,0.13,1257,0.00,0.00,16,10.23,11.00,5.52,-1.39,0.64,205,0.00
474865,14.74,0.13,1258,0.00,0.00,16,10.23,11.50,5.55,-1.39,0.64,205,0.00
475053,14.74,0.13,1257,0.00,0.00,16,10.23,10.50,5.49,-1.39,0.64,205,0.00
475256,14.65,0.13,1251,0.00,0.00,16,10.23,10.50,5.46,-1.39,0.64,205,0.00
475443,14.67,0.13,1254,0.00,0.00,16,10.23,10.50,5.59,-1.39,0.64,205,0.00
475631,14.72,0.15,1253,0.00,0.00,16,10.23,10.50,5.74,-1.39,0.68,205,0.00
475818,14.74,0.16,1279,0.00,0.00,16,10.94,8.50,6.51,-1.39,0.70,205,0.00
476021,14.44,0.18,1292,0.00,0.00,16,14.10,12.00,7.82,-1.39,0.72,205,0.00
476208,13.78,0.21,1276,0.00,0.00,16,19.38,15.50,8.52,-1.39,0.76,205,0.00
476396,13.83,0.28,1250,0.00,0.00,16,29.22,26.00,11.30,-1.39,0.82,205,0.00
476583,12.90,0.30,1425,0.00,0.00,16,30.62,29.50,14.66,-1.39,0.88,205,0.00
476786,13.43,0.28,1753,0.00,0.00,16,35.20,33.00,16.36,-1.39,0.90,205,0.00
476974,14.87,0.27,1914,0.00,0.00,16,39.41,38.00,17.48,-1.39,0.92,205,0.00
477161,14.79,0.26,2025,0.00,0.00,16,40.47,39.50,18.02,-1.70,0.92,205,0.00
477349,14.56,0.27,2060,0.00,0.00,16,40.82,39.50,18.41,-1.70,0.92,205,0.00
477552,14.32,0.27,2082,0.00,0.00,16,40.82,40.00,18.57,-1.70,0.92,205,0.00
477739,14.31,0.23,2079,0.00,0.00,16,36.95,39.50,17.35,-1.70,0.64,205,0.00
477930,13.14,0.12,2061,0.00,0.00,16,9.88,19.50,6.44,-1.70,0.64,205,0.00
478118,13.56,0.11,1848,0.00,0.00,16,4.26,3.50,6.62,-1.39,0.64,205,0.00
478305,15.81,0.14,1544,0.00,0.00,16,6.37,14.00,6.95,-1.39,0.64,205,0.00
478493,22.05,0.17,1214,0.00,0.00,16,7.07,15.00,6.70,-1.08,0.64,205,0.00
478696,23.84,0.15,1291,0.00,0.00,16,6.72,4.50,6.26,-1.39,0.64,205,0.00
478883,22.01,0.15,1256,0.00,0.00,16,6.72,8.00,6.26,-1.39,0.64,205,0.00
479086,16.59,0.15,1279,0.00,0.00,16,6.72,7.50,6.44,-1.39,0.64,205,0.00
479258,15.72,0.15,1276,0.00,0.00,16,6.72,7.00,6.33,-1.39,0.64,205,0.00
479461,15.32,0.15,1280,0.00,0.00,16,6.72,4.50,6.37,-1.39,0.64,205,0.00
479649,15.19,0.14,1283,0.00,0.00,16,6.72,4.50,6.37,-1.39,0.64,205,0.00
479836,15.05,0.14,1283,0.00,0.00,16,6.72,5.00,6.33,-1.39,0.64,205,0.00
480024,14.97,0.15,1279,0.00,0.00,16,6.72,6.50,6.22,-1.39,0.64,205,0.00
480227,14.95,0.14,1274,0.00,0.00,16,7.07,7.00,6.00,-1.39,0.64,205,0.00
480415,15.11,0.14,1264,0.00,0.00,16,6.72,8.00,5.94,-1.39,0.64,205,0.00
480602,15.29,0.14,1253,0.00,0.00,16,7.07,9.00,5.91,-1.39,0.64,205,0.00
480789,15.42,0.14,1266,0.00,0.00,16,6.72,7.00,6.04,-1.39,0.64,203,0.00
480992,15.33,0.14,1254,0.00,0.00,16,7.07,8.50,5.87,-1.39,0.64,203,0.00
481180,15.24,0.14,1278,0.00,0.00,16,6.72,5.00,5.74,-1.39,0.64,203,0.00
481368,15.32,0.15,1265,0.00,0.00,16,7.07,7.00,6.11,-1.39,0.64,203,0.00
481555,14.95,0.14,1271,0.00,0.00,16,6.72,5.50,5.85,-1.39,0.64,203,0.00
481758,14.73,0.14,1255,0.00,0.00,16,7.07,8.50,5.87,-1.39,0.64,203,0.00
481946,14.60,0.14,1257,0.00,0.00,16,7.07,7.00,5.98,-1.39,0.64,203,0.00
482133,14.49,0.14,1254,0.00,0.00,16,7.07,9.00,5.85,-1.39,0.64,203,0.00
482321,14.58,0.14,1234,0.00,0.00,16,7.07,9.50,5.87,-1.39,0.64,203,0.00
482524,14.59,0.14,1228,0.00,0.00,16,7.07,9.50,5.81,-1.39,0.64,203,0.00
482711,14.63,0.14,1234,0.00,0.00,16,7.07,8.00,5.87,-1.39,0.64,203,0.00
482899,14.81,0.14,1226,0.00,0.00,16,7.07,8.50,5.72,-1.39,0.64,203,0.00
483086,15.00,0.14,1215,0.00,0.00,16,7.07,9.50,5.68,-1.39,0.64,203,0.00
483289,14.95,0.14,1223,0.00,0.00,16,7.07,8.00,5.62,-1.39,0.64,203,0.00
483477,14.84,0.14,1209,0.00,0.00,16,7.07,9.00,5.85,-1.39,0.64,203,0.00
483664,14.74,0.14,1216,0.00,0.00,16,7.07,8.00,5.78,-1.39,0.64,203,0.00
483852,14.69,0.15,1194,0.00,0.00,16,7.07,9.50,5.81,-1.08,0.64,201,0.00
484039,14.56,0.15,1223,0.00,0.00,16,7.07,7.00,5.94,-1.39,0.64,201,0.00
484242,14.46,0.15,1221,0.00,0.00,16,7.07,6.00,6.18,-1.39,0.64,201,0.00
484434,14.72,0.15,1244,0.00,0.00,16,7.07,5.50,6.22,-1.39,0.64,201,0.00
484622,14.58,0.15,1250,0.00,0.00,16,7.07,5.00,6.26,-1.39,0.64,201,0.00
484810,14.53,0.15,1248,0.00,0.00,16,7.07,6.00,6.00,-1.39,0.64,201,0.00
484997,14.60,0.15,1236,0.00,0.00,16,10.59,6.00,6.29,-1.39,0.64,201,0.00
485200,14.67,0.14,1260,0.00,0.00,16,10.23,7.50,5.94,-1.39,0.64,201,0.00
485388,14.53,0.15,1260,0.00,0.00,16,10.59,8.00,6.07,-1.39,0.64,201,0.00
485575,14.79,0.14,1267,0.00,0.00,16,10.23,8.00,6.15,-1.39,0.64,201,0.00
485778,14.87,0.15,1254,0.00,0.00,16,10.59,10.00,6.04,-1.39,0.64,201,0.00
485966,15.03,0.14,1280,0.00,0.00,16,10.23,7.00,6.04,-1.39,0.64,201,0.00
486153,14.97,0.14,1283,0.00,0.00,16,10.23,7.50,5.94,-1.39,0.64,201,0.00
486341,14.90,0.14,1290,0.00,0.00,16,10.23,7.50,6.04,-1.39,0.64,201,0.00
486528,14.85,0.14,1300,0.00,0.00,16,10.23,8.50,5.85,-1.39,0.64,201,0.00
486731,14.87,0.14,1279,0.00,0.00,16,10.23,10.00,5.78,-1.39,0.64,201,0.00
486919,14.84,0.13,1293,0.00,0.00,16,10.23,7.50,5.72,-1.39,0.64,201,0.00
487106,14.81,0.13,1291,0.00,0.00,16,10.23,8.50,5.87,-1.39,0.64,201,0.00
487298,14.84,0.15,1290,0.00,0.00,16,10.23,9.50,5.94,-1.39,0.68,201,0.00
487486,14.79,0.16,1303,0.00,0.00,16,10.23,8.00,6.88,-1.39,0.68,201,0.00
487689,14.03,0.17,1277,0.00,0.00,16,12.34,10.50,6.99,-1.39,0.70,201,0.00
487876,13.62,0.19,1222,0.00,0.00,16,14.80,13.50,7.57,-1.39,0.72,199,0.00
488064,13.84,0.22,1197,0.00,0.00,16,19.38,17.00,8.48,-1.39,0.74,199,0.00
488252,13.53,0.25,1260,0.00,0.00,16,28.16,26.50,10.48,-1.39,0.80,199,0.00
488455,13.25,0.24,1493,0.00,0.00,16,28.87,28.50,12.15,-1.39,0.82,199,0.00
488643,14.44,0.23,1656,0.00,0.00,16,31.33,30.50,12.85,-1.39,0.82,199,0.00
488830,15.10,0.24,1696,0.00,0.00,16,31.68,31.00,13.20,-1.39,0.84,199,0.00
489018,15.27,0.25,1665,0.00,0.00,16,30.62,30.00,13.39,-1.39,0.84,199,0.00
489210,14.94,0.26,1617,0.00,0.00,16,29.57,29.00,13.71,-1.39,0.84,199,0.00
489397,14.65,0.27,1544,0.00,0.00,16,29.57,29.00,13.96,-1.39,0.84,199,0.00
489600,14.30,0.28,1496,0.00,0.00,16,29.92,29.50,13.84,-1.39,0.84,199,0.00
489788,14.20,0.28,1465,0.00,0.00,16,29.92,29.50,14.09,-1.39,0.84,199,0.00
489975,14.39,0.29,1431,0.00,0.00,16,29.92,29.50,14.15,-1.39,0.84,199,0.00
490163,14.53,0.29,1420,0.00,0.00,16,29.92,29.50,14.02,-1.39,0.84,199,0.00
490366,14.69,0.28,1579,0.00,0.00,16,29.92,29.50,14.28,-1.39,0.84,199,0.00
490556,14.90,0.24,1681,0.00,0.00,16,32.38,31.00,11.82,-1.39,0.76,199,0.00
490744,14.31,0.19,1759,0.00,0.00,16,32.38,32.00,9.74,-1.39,0.74,198,0.00
490932,13.94,0.15,1830,0.00,0.00,16,32.03,32.00,8.11,-1.39,0.68,198,0.00
491119,13.78,0.12,1818,0.00,0.00,16,14.45,10.50,6.51,-1.39,0.64,198,0.00
491322,14.86,0.11,1722,0.00,0.00,16,4.26,1.00,6.48,-1.39,0.64,198,0.00
491510,19.06,0.11,1777,0.00,0.00,16,4.96,9.50,6.29,-1.39,0.64,198,0.00
491697,25.16,0.12,1627,0.00,0.00,16,5.31,11.00,6.33,-1.39,0.64,198,0.00
491885,23.54,0.12,1594,0.00,0.00,16,6.37,14.00,6.33,-1.39,0.64,198,0.00
492072,23.72,0.13,1500,0.00,0.00,16,6.37,14.00,6.44,-1.39,0.64,198,0.00
492275,23.80,0.12,1430,0.00,0.00,16,6.72,14.50,5.78,-1.39,0.64,198,0.00
492463,24.00,0.13,1386,0.00,0.00,16,6.72,-9.00,5.78,-1.39,0.64,198,0.00
492650,23.69,0.12,1335,0.00,0.00,16,6.72,-2.50,5.65,-1.39,0.64,198,0.00
492838,23.61,0.14,1259,0.00,0.00,16,6.72,3.50,5.74,-1.39,0.64,198,0.00
493042,20.74,0.13,1289,0.00,0.00,16,6.72,8.50,5.65,-1.39,0.64,198,0.00
493229,16.60,0.14,1267,0.00,0.00,16,7.07,14.00,5.74,-1.39,0.64,196,0.00
493417,15.35,0.14,1246,0.00,0.00,16,7.07,14.50,5.55,-1.39,0.64,196,0.00
493604,15.11,0.13,1262,0.00,0.00,16,7.07,10.50,5.55,-1.39,0.64,196,0.00
493807,15.00,0.14,1243,0.00,0.00,16,7.07,11.50,5.62,-1.39,0.64,196,0.00
493995,15.08,0.13,1251,0.00,0.00,16,7.07,11.00,5.40,-1.39,0.64,196,0.00
494182,15.05,0.13,1234,0.00,0.00,16,7.07,10.50,5.43,-1.39,0.64,196,0.00
494370,15.08,0.13,1246,0.00,0.00,16,7.07,10.00,5.33,-1.39,0.64,196,0.00
494573,15.08,0.14,1226,0.00,0.00,16,7.07,10.00,5.49,-1.39,0.64,196,0.00
494760,15.05,0.14,1236,0.00,0.00,16,7.07,8.00,5.65,-1.39,0.64,196,0.00
494948,14.92,0.14,1230,0.00,0.00,16,7.07,8.00,5.68,-1.39,0.64,196,0.00
495135,14.65,0.14,1226,0.00,0.00,16,7.07,8.00,5.68,-1.39,0.64,196,0.00
495338,14.58,0.14,1210,0.00,0.00,16,7.07,9.00,5.65,-1.39,0.64,196,0.00
495526,14.55,0.15,1222,0.00,0.00,16,7.07,7.00,5.91,-1.39,0.64,196,0.00
