Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Coolant Temperature (F)
205962,2.34,14.70,0.38,0.00,8.69,0.00,11.46,24.51,31.37,-2.73,12.94,138,1941
206165,-0.78,13.90,0.37,0.00,7.99,0.00,11.46,24.22,31.37,-2.73,12.94,138,1971
206353,-2.34,14.36,0.37,0.00,8.29,0.00,11.32,23.85,31.37,-2.73,12.55,138,1943
206556,0.78,14.81,0.37,0.00,8.21,0.00,11.32,23.93,31.37,-2.73,12.55,138,1923
206759,0.00,14.59,0.37,0.00,8.25,0.00,11.17,24.04,31.37,-2.73,12.55,138,1934
206962,0.00,14.36,0.37,0.00,8.58,0.00,11.17,24.04,31.37,-2.73,12.55,138,1916
207165,0.78,14.59,0.37,0.00,8.28,0.00,11.17,23.94,31.37,-2.73,12.55,138,1942
207352,-0.78,14.24,0.37,0.00,7.95,0.00,11.17,23.94,31.37,-2.73,12.55,138,1962
207556,0.00,14.47,0.36,0.00,7.91,0.00,11.17,23.27,31.37,-2.73,12.55,140,1952
207759,-0.78,14.24,0.37,0.00,8.74,0.00,11.03,24.13,31.37,-2.73,12.55,140,1952
207962,0.00,14.36,0.37,0.00,8.29,0.00,11.03,23.94,31.37,-2.73,12.16,140,1944
208149,-1.56,14.24,0.36,0.00,7.89,0.00,11.03,23.94,31.37,-2.73,12.55,140,1947
208352,0.78,14.70,0.36,0.00,8.35,0.00,11.03,23.65,31.37,-2.73,12.55,140,1958
208555,-2.34,14.13,0.36,0.00,7.93,0.00,11.03,23.55,31.37,-2.73,12.16,140,1956
208759,0.00,14.81,0.35,0.00,8.80,0.00,11.03,23.94,31.37,-2.73,12.16,140,1965
208962,0.00,14.59,0.37,0.00,7.96,0.00,11.03,23.17,31.37,-2.73,12.16,140,1963
209149,-0.78,14.47,0.36,0.00,7.93,0.00,10.88,20.71,31.37,-2.73,12.16,140,1956
209352,-0.78,14.36,0.37,0.00,7.93,0.00,10.88,23.55,31.37,-2.73,12.16,140,1958
209555,-2.34,14.36,0.36,0.00,7.91,0.00,10.88,23.36,31.37,-2.73,12.16,140,1956
209758,0.00,14.70,0.35,0.00,7.94,0.00,10.74,23.27,31.37,-2.73,12.16,140,1969
209961,-0.78,14.47,0.35,0.00,8.31,0.00,10.74,23.08,31.37,-2.73,12.16,140,1962
210149,-1.56,14.24,0.35,0.00,7.91,0.00,10.74,23.36,31.37,-2.73,12.16,140,1970
210352,-0.78,14.36,0.35,0.00,7.94,0.00,10.74,22.97,31.37,-2.73,12.16,140,1960
210555,0.00,14.81,0.36,0.00,7.90,0.00,10.74,23.27,31.37,-2.73,12.16,140,1948
210758,-0.78,14.59,0.36,0.00,7.95,0.00,10.74,22.97,31.37,-2.73,12.16,140,1962
210946,-2.34,14.01,0.35,0.00,8.34,0.00,10.74,23.27,31.37,-2.73,12.16,140,1954
211149,-0.78,14.47,0.35,0.00,8.39,0.00,10.74,23.36,31.37,-2.73,12.16,140,1967
211352,-1.56,14.47,0.35,0.00,7.94,0.00,10.74,22.97,31.37,-2.73,12.16,140,1959
211555,0.00,14.70,0.35,0.00,8.01,0.00,10.74,23.17,31.37,-2.73,12.16,140,1976
211743,-0.78,14.59,0.35,0.00,7.96,0.00,10.74,23.08,31.37,-2.73,12.16,140,1965
211946,0.78,14.70,0.34,0.00,7.91,0.00,10.74,22.88,31.37,-2.73,12.16,142,1950
212149,2.34,14.81,0.37,0.00,7.96,0.00,10.88,22.97,31.37,-2.73,12.16,142,1965
212352,-1.56,14.13,0.35,0.00,7.94,0.00,10.88,23.55,31.37,-2.73,12.16,142,1960
212540,0.78,14.59,0.35,0.00,7.99,0.00,10.88,23.08,31.37,-2.73,12.16,142,1972
212743,-0.78,14.36,0.34,0.00,7.98,0.00,10.74,22.50,31.37,-2.73,11.37,142,1968
212946,0.00,14.36,0.32,0.00,7.59,0.00,10.30,21.11,31.37,-2.73,10.59,142,1976
213140,0.78,14.59,0.30,0.00,6.71,0.00,9.87,19.82,31.37,-2.73,10.59,142,1966
216122,0.78,14.70,0.48,0.00,10.78,0.00,13.49,31.13,31.37,-0.27,19.22,142,1944
216325,0.78,14.81,0.48,0.00,10.85,0.00,13.93,31.57,31.37,0.04,19.61,144,1956
216513,1.56,14.81,0.49,0.00,11.21,0.00,14.22,32.36,31.37,0.35,20.00,144,1946
216716,0.78,14.70,0.51,0.00,11.33,0.00,14.36,32.95,31.37,0.35,20.00,144,1968
216919,0.00,14.36,0.51,0.00,10.95,0.00,14.65,32.82,31.37,0.35,20.39,144,1975
217122,1.56,14.59,0.52,0.00,10.92,0.00,14.80,33.32,31.37,0.66,20.39,144,1970
217325,1.56,14.70,0.51,0.00,11.35,0.00,14.80,33.69,31.37,0.66,20.39,144,1971
217517,-2.34,13.78,0.52,0.00,11.24,0.00,14.95,34.29,31.37,0.66,20.39,144,1952
217720,-0.78,14.24,0.53,0.00,11.35,0.00,14.95,34.30,31.37,0.66,20.39,144,1971
217913,-1.56,14.47,0.51,0.00,11.33,0.00,15.09,34.17,31.37,0.66,19.61,144,1966
218116,-2.34,14.24,0.46,0.00,10.12,0.00,14.07,29.69,31.37,-0.89,14.12,144,1978
218319,-2.34,14.24,0.40,0.00,8.87,0.00,12.62,25.69,31.37,-2.73,12.55,144,1980
218509,-1.56,14.70,0.35,0.00,8.12,0.00,11.32,22.88,31.37,-2.73,10.98,144,2004
218713,-2.34,14.47,0.31,0.00,7.20,0.00,10.30,19.99,31.37,-2.73,8.63,144,1986
218919,-3.12,14.36,0.23,0.00,5.54,0.00,8.56,15.02,31.37,-3.04,6.27,144,1996
219107,-6.25,13.78,0.19,0.00,4.69,0.00,7.11,12.09,31.37,-2.73,5.88,144,1997
219310,-7.81,13.78,0.17,0.00,4.28,0.00,6.38,11.76,31.37,-3.04,5.88,144,2004
219513,-5.47,14.36,0.18,0.00,3.84,0.00,6.09,11.76,31.37,-2.73,5.88,144,1993
219716,-4.69,14.81,0.18,0.00,4.26,0.00,5.95,11.71,31.37,-3.04,5.88,144,1991
219919,-4.69,14.70,0.17,0.00,3.84,0.00,5.95,11.49,31.37,-2.73,5.49,144,2006
220122,-3.91,14.81,0.17,0.00,3.81,0.00,5.95,11.44,31.37,-2.73,5.49,144,1985
220310,-3.91,14.70,0.16,0.00,3.85,0.00,5.80,10.83,31.37,-2.73,5.49,144,2003
220513,-1.56,15.16,0.17,0.00,4.23,0.00,5.80,10.98,31.37,-2.73,5.49,144,1981
220716,-2.34,14.81,0.16,0.00,4.24,0.00,5.80,11.18,31.37,-2.73,5.88,144,1986
220919,-1.56,14.59,0.17,0.00,4.21,0.00,5.80,11.34,31.37,-2.73,5.88,145,1972
221107,-3.12,14.36,0.17,0.00,4.22,0.00,5.80,11.38,31.37,-2.73,5.49,145,1979
221314,-2.34,14.59,0.17,0.00,4.19,0.00,5.80,11.34,31.37,-2.73,5.88,145,1964
221502,-1.56,14.70,0.17,0.00,4.21,0.00,5.95,11.65,31.37,-2.73,5.88,145,1976
221705,-2.34,14.59,0.18,0.00,4.20,0.00,6.09,11.87,31.37,-2.73,6.27,145,1970
221908,-0.78,14.81,0.19,0.00,4.97,0.00,6.38,12.46,31.37,-2.73,6.67,145,1942
222111,0.00,14.81,0.20,0.00,4.22,0.00,6.53,11.24,31.37,-2.73,7.06,145,1978
222314,1.56,15.04,0.21,0.00,4.90,0.00,6.96,13.78,31.37,-2.73,8.24,145,1914
222502,2.34,14.93,0.29,0.00,6.33,0.00,8.13,18.12,31.37,-2.73,10.20,145,1979
222705,-2.34,13.67,0.29,0.00,6.60,0.00,8.85,18.96,31.37,-2.73,10.59,145,1935
222908,2.34,15.04,0.29,0.00,6.66,0.00,9.14,18.89,31.37,-2.73,10.59,145,1950
223111,3.91,15.27,0.31,0.00,7.52,0.00,9.43,20.07,31.37,-2.73,10.98,145,1958
223299,1.56,14.47,0.33,0.00,7.45,0.00,9.72,18.47,31.37,-2.73,11.37,145,1941
223502,2.34,14.36,0.33,0.00,7.49,0.00,10.01,21.54,31.37,-2.73,11.76,145,1952
223705,0.78,14.13,0.33,0.00,7.10,0.00,10.16,19.24,31.37,-2.73,11.76,145,1958
223908,0.00,14.47,0.35,0.00,7.98,0.00,10.30,22.52,31.37,-2.73,12.16,145,1931
224095,0.78,14.36,0.36,0.00,7.95,0.00,10.45,22.60,31.37,-2.73,12.16,145,1939
224299,0.78,14.47,0.33,0.00,7.87,0.00,10.59,22.55,31.37,-2.73,12.55,145,1940
224502,0.78,14.59,0.35,0.00,8.75,0.00,10.74,23.36,31.37,-2.73,12.55,145,1965
224705,-0.78,14.36,0.36,0.00,7.91,0.00,11.03,23.36,31.37,-2.73,12.94,145,1951
224908,0.78,14.47,0.37,0.00,8.28,0.00,11.17,24.23,31.37,-2.73,12.94,145,1940
225111,-0.78,14.36,0.38,0.00,8.33,0.00,11.17,24.51,31.37,-2.73,12.94,145,1952
225299,-0.78,14.36,0.36,0.00,8.31,0.00,11.32,24.71,31.37,-2.73,12.94,145,1948
225502,0.78,14.70,0.38,0.00,8.38,0.00,11.46,24.32,31.37,-2.73,12.94,147,1964
225707,0.00,14.59,0.38,0.00,8.37,0.00,11.46,24.71,31.37,-2.73,12.94,147,1962
225894,0.78,14.70,0.38,0.00,8.42,0.00,11.46,24.90,31.37,-2.73,12.94,147,1974
226101,0.78,14.59,0.37,0.00,8.35,0.00,11.46,24.51,31.37,-2.73,12.94,147,1957
226304,0.00,14.47,0.36,0.00,8.34,0.00,11.17,23.55,31.37,-2.73,12.16,147,1954
226507,0.78,14.59,0.34,0.00,7.95,0.00,10.74,22.33,31.37,-2.73,11.37,147,1962
226695,0.00,14.36,0.33,0.00,7.48,0.00,10.30,21.54,31.37,-2.73,10.98,147,1949
226898,0.78,14.70,0.31,0.00,7.51,0.00,10.01,20.94,31.37,-2.73,10.59,147,1957
227101,0.00,14.47,0.30,0.00,7.09,0.00,9.72,20.07,31.37,-2.73,10.20,147,1956
227304,0.78,14.70,0.28,0.00,6.70,0.00,9.43,18.51,31.37,-2.73,9.80,147,1964
227491,1.56,14.70,0.28,0.00,6.70,0.00,9.14,18.51,31.37,-2.73,9.41,147,1962
227695,0.78,14.70,0.28,0.00,6.24,0.00,8.85,17.89,31.37,-2.73,9.41,147,1951
227898,0.00,14.47,0.27,0.00,6.25,0.00,8.71,17.82,31.37,-2.73,9.02,147,1952
228101,0.00,14.24,0.25,0.00,6.20,0.00,8.56,14.91,31.37,-2.73,7.45,147,1936
228288,-0.78,14.24,0.22,0.00,5.00,0.00,7.69,14.37,31.37,-2.73,7.45,147,1946
228491,1.56,14.81,0.22,0.00,4.99,0.00,7.40,14.13,31.37,-2.73,7.45,147,1950
228695,0.78,14.70,0.22,0.00,4.94,0.00,7.11,14.13,31.37,-2.73,7.45,147,1928
228903,1.56,14.81,0.20,0.00,4.54,0.00,7.11,12.96,31.37,-2.73,7.06,147,1935
229090,2.34,14.81,0.20,0.00,4.52,0.00,7.11,12.52,31.37,-2.73,7.06,147,1927
229293,3.91,15.04,0.22,0.00,5.33,0.00,7.11,14.01,31.37,-2.73,7.06,147,1923
229485,1.56,14.13,0.20,0.00,4.93,0.00,6.96,13.12,31.37,-2.73,7.06,147,1926
229693,4.69,14.93,0.20,0.00,4.93,0.00,6.96,13.01,31.37,-2.73,7.06,147,1925
229896,3.12,14.47,0.20,0.00,4.86,0.00,6.82,12.46,31.37,-2.73,6.67,147,1897
230084,4.69,14.70,0.21,0.00,4.45,0.00,6.82,12.30,31.37,-2.73,7.06,147,1898
230289,2.34,14.13,0.20,0.00,4.45,0.00,6.82,12.68,31.37,-2.73,6.67,147,1895
230494,3.12,14.59,0.19,0.00,4.89,0.00,6.82,12.57,31.37,-2.73,6.67,147,1909
230697,4.69,15.04,0.20,0.00,5.22,0.00,6.82,13.31,31.37,-2.73,7.06,147,1883
230884,1.56,14.24,0.22,0.00,4.85,0.00,6.82,13.42,31.37,-2.73,7.06,149,1895
231088,0.78,14.01,0.21,0.00,4.79,0.00,6.82,13.18,31.37,-2.73,7.06,149,1870
231291,2.34,14.47,0.22,0.00,4.85,0.00,6.96,13.59,31.37,-2.73,7.06,149,1893
231494,1.56,14.47,0.22,0.00,4.83,0.00,7.11,13.47,31.37,-2.73,7.45,149,1888
231681,1.56,14.59,0.23,0.00,5.22,0.00,7.25,14.49,31.37,-2.73,7.84,149,1884
231884,1.56,14.47,0.24,0.00,5.58,0.00,7.55,15.10,31.37,-2.73,8.24,149,1869
232088,2.34,14.70,0.27,0.00,6.35,0.00,7.84,16.80,31.37,-2.73,9.02,149,1861
232291,0.78,14.24,0.28,0.00,5.99,0.00,8.27,17.29,31.37,-2.73,9.41,149,1872
232479,3.12,14.81,0.29,0.00,6.34,0.00,8.71,17.90,31.37,-2.73,9.80,149,1870
232682,0.78,14.47,0.30,0.00,6.37,0.00,9.00,18.28,31.37,-2.73,10.20,149,1873
232885,3.12,14.70,0.30,0.00,6.76,0.00,9.14,18.43,31.37,-2.73,10.20,149,1880
233088,2.34,14.70,0.31,0.00,7.16,0.00,9.43,19.58,31.37,-2.73,10.59,149,1866
233280,2.34,14.36,0.32,0.00,7.17,0.00,9.58,19.65,31.37,-2.73,10.59,149,1867
233483,1.56,14.24,0.32,0.00,7.13,0.00,9.72,19.73,31.37,-2.73,10.98,149,1857
233686,2.34,14.59,0.32,0.00,7.17,0.00,9.87,20.25,31.37,-2.73,10.98,149,1866
233874,1.56,14.36,0.31,0.00,6.77,0.00,9.87,19.99,31.37,-2.73,10.98,149,1867
234077,1.56,14.59,0.31,0.00,7.22,0.00,9.87,20.17,31.37,-2.73,10.98,149,1879
234280,0.78,14.47,0.32,0.00,7.23,0.00,9.87,20.77,31.37,-2.73,10.98,149,1884
234483,0.78,14.36,0.32,0.00,7.27,0.00,10.01,20.50,31.37,-2.73,10.98,149,1894
234686,2.34,14.81,0.33,0.00,7.26,0.00,10.01,20.07,31.37,-2.73,10.98,149,1891
234874,0.00,14.24,0.31,0.00,7.22,0.00,9.87,20.25,31.37,-2.73,10.59,149,1881
235077,2.34,14.70,0.32,0.00,7.21,0.00,9.87,20.25,31.37,-2.73,10.59,149,1878
235280,0.00,14.24,0.32,0.00,7.19,0.00,9.72,20.07,31.37,-2.73,10.20,149,1872
235483,0.00,14.24,0.31,0.00,6.84,0.00,9.58,19.42,31.37,-2.73,9.80,149,1885
235671,0.78,14.59,0.27,0.00,6.45,0.00,9.29,17.82,31.37,-2.73,9.41,149,1889
235874,2.34,15.04,0.29,0.00,6.46,0.00,9.14,17.66,31.37,-2.73,9.41,149,1894
236077,2.34,14.81,0.27,0.00,6.82,0.00,9.00,16.66,31.37,-2.73,9.41,149,1881
236280,2.34,14.70,0.29,0.00,6.41,0.00,8.85,17.59,31.37,-2.73,9.41,151,1877
236483,2.34,14.36,0.29,0.00,6.05,0.00,8.85,15.41,31.37,-2.73,9.41,149,1892
236671,0.00,14.01,0.28,0.00,6.02,0.00,8.85,17.90,31.37,-2.73,9.41,151,1889
236877,2.34,14.70,0.27,0.00,5.65,0.00,8.85,17.00,31.37,-2.73,9.02,151,1884
237080,3.91,15.04,0.26,0.00,6.01,0.00,8.42,16.32,31.37,-2.73,8.24,151,1865
237268,2.34,14.59,0.25,0.00,5.57,0.00,8.13,15.91,31.37,-2.73,8.24,151,1874
237471,3.91,14.81,0.25,0.00,5.59,0.00,8.13,15.56,31.37,-2.73,8.24,151,1871
237674,3.91,14.81,0.25,0.00,5.58,0.00,7.98,15.42,31.37,-2.73,8.24,151,1867
237877,3.91,14.59,0.26,0.00,5.98,0.00,7.98,15.97,31.37,-2.73,8.24,151,1868
238065,2.34,14.36,0.25,0.00,5.57,0.00,7.98,15.77,31.37,-2.73,8.24,151,1866
238269,3.12,14.47,0.26,0.00,5.57,0.00,7.98,15.69,31.37,-2.73,8.24,151,1865
238473,2.34,14.36,0.25,0.00,5.56,0.00,7.98,15.77,31.37,-2.73,8.24,151,1862
238661,3.91,14.70,0.25,0.00,5.54,0.00,7.98,15.56,31.37,-2.73,8.24,151,1856
238864,1.56,14.24,0.25,0.00,5.50,0.00,7.98,15.42,31.37,-2.73,8.24,151,1840
239067,3.12,14.59,0.25,0.00,5.51,0.00,7.98,15.42,31.37,-2.73,8.24,151,1844
239274,3.12,14.70,0.25,0.00,5.51,0.00,7.98,15.50,31.37,-2.73,8.24,151,1844
239462,2.34,14.47,0.19,0.00,4.71,0.00,6.67,9.40,31.37,-2.73,1.57,151,1838
239665,0.00,12.52,0.11,0.00,0.00,0.00,4.79,5.19,31.37,-2.42,0.78,151,1819
239868,0.00,12.29,0.10,0.00,0.00,0.00,4.06,6.00,31.37,-2.42,0.78,151,1828
240071,0.00,13.78,0.10,0.00,0.00,0.00,4.06,6.00,31.37,-2.42,0.39,151,1783
240274,0.00,21.94,0.11,0.00,0.00,0.00,3.92,6.33,31.37,-2.42,0.39,151,1805
240462,0.00,24.00,0.10,0.00,0.00,0.00,3.92,6.15,31.37,-2.42,0.39,151,1794
240665,0.00,23.77,0.10,0.00,0.00,0.00,3.92,6.07,31.37,-2.42,0.39,151,1787
240868,0.00,24.00,0.11,0.00,0.00,0.00,3.77,6.29,31.37,-2.42,0.78,151,1782
241056,0.00,24.12,0.11,0.00,3.38,0.00,3.92,6.73,31.37,-2.42,1.18,151,1762
241259,0.00,23.66,0.12,0.00,2.96,0.00,3.77,6.88,31.37,-2.42,1.96,151,1766
241462,0.00,19.98,0.12,0.00,2.99,0.00,3.92,6.77,31.37,-2.42,1.96,151,1759
241665,-4.69,12.86,0.11,0.00,2.99,0.00,3.92,6.73,31.37,-2.42,1.96,151,1760
241868,-11.72,11.94,0.10,0.00,2.60,0.00,3.92,5.93,31.37,-2.42,1.57,151,1740
242056,0.00,12.63,0.09,0.00,0.00,0.00,3.48,5.13,31.37,-2.42,0.00,151,1722
242259,0.00,14.01,0.09,0.00,0.00,0.00,3.34,5.07,31.37,-2.42,0.00,151,1739
242462,0.00,20.67,0.10,0.00,0.00,0.00,3.48,5.74,31.37,-2.42,0.00,153,1714
242665,0.00,25.04,0.10,0.00,0.00,0.00,3.34,5.74,31.37,-2.42,0.00,153,1712
242852,0.00,23.54,0.10,0.00,0.00,0.00,3.34,5.67,31.37,-2.42,0.00,153,1700
243056,0.00,23.66,0.10,0.00,0.00,0.00,3.34,5.13,31.37,-2.42,0.00,153,1696
243259,0.00,23.54,0.10,0.00,0.00,0.00,3.34,5.61,31.37,-2.42,0.00,153,1686
243462,0.00,23.77,0.10,0.00,0.00,0.00,3.34,5.61,31.37,-2.11,0.00,153,1673
243665,0.00,24.00,0.10,0.00,0.00,0.00,3.34,5.67,31.37,-2.11,0.00,153,1668
243852,0.00,23.77,0.09,0.00,0.00,0.00,3.34,5.58,31.37,-2.11,0.00,153,1647
244056,0.00,24.00,0.10,0.00,0.00,0.00,3.34,5.26,31.37,-2.11,0.00,153,1634
244259,0.00,23.89,0.10,0.00,0.00,0.00,3.34,5.07,31.37,-2.11,0.00,153,1633
244462,0.00,24.00,0.10,0.00,0.00,0.00,3.34,5.22,31.37,-2.11,0.00,153,1618
244665,0.00,24.00,0.10,0.00,0.00,0.00,3.34,5.61,31.37,-2.11,0.00,153,1610
244852,0.00,23.77,0.10,0.00,0.00,0.00,3.48,5.48,31.37,-2.11,0.00,153,1611
245055,0.00,24.00,0.10,0.00,0.00,0.00,3.48,2.76,31.37,-2.11,0.00,153,1593
245259,0.00,23.77,0.12,0.00,0.00,0.00,3.48,5.45,31.37,-1.80,0.00,153,1462
245462,0.00,23.66,0.11,0.00,2.09,0.00,3.92,4.69,31.37,-1.49,0.00,153,1244
245651,0.00,23.66,0.11,0.00,1.82,0.00,3.77,4.46,31.37,-1.49,0.00,153,1202
245854,0.00,20.56,0.12,0.00,1.97,0.00,3.92,4.49,31.37,-1.18,0.00,153,1135
246057,-1.56,14.70,0.10,0.00,1.62,0.00,4.06,3.54,31.37,-1.18,0.00,153,1084
246260,-4.69,12.40,0.11,0.00,1.80,0.00,4.35,4.00,31.37,-1.18,0.00,153,1056
246447,-5.47,12.40,0.11,0.00,1.76,0.00,4.35,3.91,31.37,-1.18,0.00,153,1031
246651,-4.69,13.55,0.12,0.00,1.74,0.00,4.50,3.94,31.37,-1.18,0.00,153,1018
246854,-4.69,14.01,0.12,0.00,1.74,0.00,4.50,4.02,31.37,-1.18,0.00,153,1018
247057,-3.91,14.36,0.12,0.00,1.75,0.00,4.64,4.02,31.37,-1.18,0.00,153,1025
247260,-3.91,14.47,0.11,0.00,1.76,0.00,4.64,3.91,31.37,-1.18,0.00,153,1033
247463,-3.91,14.47,0.13,0.00,1.70,0.00,4.64,3.89,31.37,-1.18,0.00,153,995
247650,-3.12,14.93,0.13,0.00,1.95,0.00,4.93,4.41,31.37,-1.18,0.00,153,1017
247854,-3.12,14.93,0.12,0.00,1.76,0.00,4.93,4.00,31.37,-1.18,0.00,153,1032
248057,-3.91,14.59,0.12,0.00,1.75,0.00,4.79,4.08,31.37,-1.18,0.00,153,1023
248260,-3.91,14.70,0.12,0.00,1.73,0.00,4.93,4.35,31.37,-1.18,0.00,153,1011
248463,-3.12,15.04,0.13,0.00,1.94,0.00,5.08,4.46,31.37,-1.18,0.00,153,1009
248650,-2.34,15.16,0.12,0.00,1.78,0.00,5.08,4.30,31.37,-1.18,0.00,153,1043
248854,-3.12,14.81,0.12,0.00,1.76,0.00,5.08,4.16,31.37,-1.18,0.00,153,1030
249057,-2.34,14.93,0.13,0.00,1.76,0.00,5.08,4.44,31.37,-1.18,0.00,153,1032
249260,-1.56,15.27,0.13,0.00,1.76,0.00,5.08,4.38,31.37,-1.18,0.00,153,1032
249447,-1.56,15.27,0.13,0.00,1.76,0.00,5.08,4.38,31.37,-1.18,0.00,154,1038
249650,-1.56,15.16,0.12,0.00,1.77,0.00,5.08,4.24,31.37,-1.18,0.00,154,1018
249853,-0.78,15.27,0.16,0.00,2.30,0.00,5.22,4.75,31.37,-1.18,0.00,154,979
250057,0.78,15.62,0.14,0.00,2.03,0.00,5.51,4.97,31.37,-1.18,0.00,154,1059
250260,-0.78,15.73,0.12,0.00,1.78,0.00,5.37,4.22,31.37,-1.18,0.00,154,1040
250447,-0.78,14.47,0.17,0.00,2.45,0.00,5.51,5.16,31.37,-1.18,0.00,154,959
250657,1.56,16.31,0.14,0.00,2.07,0.00,5.80,5.04,31.37,-1.18,0.00,154,1078
250844,0.00,14.24,0.14,0.00,2.20,0.00,5.51,4.82,31.37,-1.18,0.00,154,1033
251047,0.00,14.70,0.14,0.00,1.98,0.00,5.51,5.04,31.37,-1.18,0.00,154,1032
251254,1.56,15.50,0.13,0.00,1.77,0.00,5.51,4.85,31.37,-1.18,0.00,154,1038
251457,2.34,15.96,0.15,0.00,2.23,0.00,5.66,5.54,31.37,-1.18,0.00,154,1043
251645,2.34,15.04,0.14,0.00,2.08,0.00,5.51,5.07,31.37,-1.18,0.00,154,1081
251852,2.34,14.81,0.15,0.00,2.04,0.00,5.51,5.32,31.37,-1.18,0.00,154,1061
252055,3.12,15.16,0.14,0.00,2.12,0.00,5.51,5.19,31.37,-1.18,0.00,154,1102
252243,2.34,14.81,0.14,0.00,2.08,0.00,5.37,4.88,31.37,-1.18,0.00,154,1083
252446,3.12,14.93,0.14,0.00,2.08,0.00,5.37,4.91,31.37,-1.18,0.00,154,1081
252649,3.12,15.16,0.15,0.00,2.07,0.00,5.51,5.39,31.37,-1.18,2.75,154,1080
252852,3.12,14.93,0.22,0.00,3.81,0.00,6.24,8.96,31.37,-1.18,5.49,154,1192
253055,-2.34,14.13,0.19,0.00,4.12,0.00,6.82,10.83,31.37,-1.80,5.88,154,1611
253243,5.47,15.16,0.17,0.00,4.89,0.00,6.24,10.45,31.37,-3.35,7.45,154,2085
253446,7.81,15.85,0.24,0.00,7.78,0.00,6.24,20.07,31.37,-3.94,10.20,154,2604
253649,0.78,13.78,0.30,0.00,8.06,0.00,7.55,25.19,31.37,-3.94,12.94,154,2583
253837,3.91,14.59,0.38,0.00,10.79,0.00,9.43,32.36,31.37,-3.35,16.47,154,2562
254040,2.34,14.24,0.44,0.00,12.15,0.00,11.17,36.98,31.37,0.04,18.43,154,2582
254243,-0.78,14.01,0.46,0.00,12.88,0.00,12.04,40.11,31.37,1.28,19.61,154,2600
254446,1.56,14.47,0.48,0.00,14.82,0.00,12.62,42.72,31.37,1.28,19.61,154,2672
254649,-0.78,14.13,0.50,0.00,15.79,0.00,13.20,45.98,31.37,1.28,19.61,154,2741
254837,-0.78,14.24,0.52,0.00,16.09,0.00,13.49,48.85,31.37,1.57,19.61,154,2794
255044,-1.56,14.36,0.52,0.00,15.19,0.00,13.78,48.25,31.37,1.57,18.82,154,2848
255247,-2.34,14.47,0.51,0.00,16.18,0.00,13.93,49.77,29.80,0.66,18.43,154,2917
255435,-1.56,14.70,0.48,0.00,15.81,0.00,13.78,49.01,29.41,-0.27,17.65,154,2964
255638,-0.78,14.59,0.48,0.00,16.24,0.00,13.64,47.95,29.41,-0.89,16.86,154,3045
255841,-0.78,14.70,0.45,0.00,16.59,0.00,13.20,48.25,29.02,-1.80,16.47,154,3110
256047,-0.78,14.36,0.44,0.00,15.46,0.00,12.91,46.89,28.63,-2.42,16.47,154,3151
256240,-0.78,14.59,0.43,0.00,15.19,0.00,12.62,46.58,28.63,-2.42,16.08,154,3237
256443,-1.56,14.36,0.40,0.00,15.46,0.00,12.19,45.07,29.02,-3.35,14.90,156,3294
256631,-5.47,13.78,0.21,0.00,9.82,0.00,8.27,19.30,31.37,-5.49,0.00,156,3286
256834,0.00,11.71,0.26,0.00,0.00,0.00,3.92,25.28,31.37,-5.18,0.00,156,3159
257037,0.00,16.54,0.24,0.00,0.00,0.00,3.63,24.80,31.37,-4.56,0.00,156,2862
257240,0.00,22.74,0.22,0.00,0.00,0.00,3.63,18.43,31.37,-3.94,0.00,156,2475
257443,0.00,23.77,0.22,0.00,0.00,0.00,3.63,17.29,31.37,-3.35,2.75,156,2140
257631,22.66,23.66,0.19,0.00,6.17,0.00,4.93,14.65,31.37,-2.73,5.88,156,1928
257834,-16.41,11.37,0.22,0.00,5.07,0.00,6.24,14.88,31.37,-3.35,9.41,156,2162
258037,-5.47,14.70,0.32,0.00,8.03,0.00,7.69,23.36,31.37,-3.64,12.55,156,2265
258240,-8.59,14.24,0.48,0.00,11.78,0.00,10.88,37.23,31.37,0.97,22.35,156,2332
258427,-10.94,13.67,0.52,0.00,12.55,0.00,13.64,40.53,31.37,5.26,26.67,156,2352
258630,-6.25,15.39,0.56,0.00,14.68,0.00,14.51,43.68,31.37,6.79,27.84,156,2372
258834,-4.69,15.39,0.59,0.00,15.67,0.00,15.24,47.95,31.37,6.79,28.24,156,2448
259037,-6.25,14.59,0.63,0.00,16.97,0.00,15.96,52.06,31.37,7.72,28.63,156,2486
259225,-7.03,14.59,0.63,0.00,19.03,0.00,16.69,53.83,31.37,7.72,26.67,156,2549
259428,0.00,13.21,0.66,0.00,19.53,0.00,16.98,55.47,31.37,8.02,26.67,156,2615
259632,0.00,12.75,0.67,0.00,21.60,0.00,17.41,59.74,31.37,8.02,25.88,156,2664
259835,0.00,12.29,0.67,0.00,21.41,0.00,17.41,60.41,45.10,6.79,23.53,156,2712
260038,0.00,12.17,0.65,0.00,21.27,0.00,17.12,60.41,45.10,5.26,21.96,156,2770
260225,0.00,12.52,0.62,0.00,21.20,0.00,16.83,59.56,41.96,3.42,20.39,156,2840
