Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V)
774319,13.71,0.41,2241,0.00,0.00,16,37.30,36.50,30.38,1.70,1.12,198
774491,13.77,0.42,2337,0.00,0.00,16,36.95,35.50,33.10,1.39,1.12,198
774679,13.56,0.44,2417,0.00,0.00,16,35.20,36.00,35.31,1.39,1.12,198
774866,13.25,0.42,2499,0.00,0.00,16,36.95,35.00,35.94,1.08,1.08,198
775038,13.54,0.40,2529,0.00,0.00,16,39.77,39.00,33.34,-0.77,1.04,198
775225,13.54,0.37,2614,0.00,0.00,16,41.17,40.00,32.62,-1.39,1.02,198
775413,13.77,0.36,2710,0.00,0.00,16,41.52,41.50,32.74,-2.01,1.00,198
775585,13.30,0.35,2754,0.00,0.00,16,42.58,42.00,31.62,-2.94,1.00,198
775772,13.52,0.33,2762,0.00,0.00,16,42.93,42.50,29.59,-2.94,0.98,198
775960,13.36,0.31,2811,0.00,0.00,16,43.28,42.50,30.38,-4.18,0.96,198
776132,13.36,0.28,2856,0.00,0.00,16,44.34,43.00,26.52,-4.18,0.80,198
776324,11.93,0.13,2804,0.00,0.00,16,20.78,38.00,10.79,-4.18,0.64,198
776496,11.96,0.15,2639,0.00,0.00,16,4.26,8.00,13.45,-4.18,0.64,198
776688,15.51,0.15,2436,0.00,0.00,16,3.20,3.50,12.19,-3.25,0.64,198
776875,23.54,0.15,2098,0.00,0.00,16,2.85,2.50,10.08,-1.70,0.64,198
777047,23.81,0.14,1844,0.00,0.00,16,4.26,3.50,8.82,-1.39,0.64,198
777235,23.60,0.16,1549,0.00,0.00,16,6.37,13.00,8.19,-1.39,0.64,198
777422,23.68,0.14,1278,0.00,0.00,16,7.42,15.00,6.62,-1.39,0.64,198
777594,23.94,0.14,1248,0.00,0.00,16,7.42,15.50,5.94,-1.39,0.64,198
777781,23.60,0.13,1292,0.00,0.00,16,7.42,11.50,5.52,-1.39,0.64,198
777969,21.00,0.17,1326,0.00,0.00,16,8.48,7.00,7.86,-1.39,0.70,198
778145,16.65,0.15,1527,0.00,0.00,16,13.40,10.00,7.29,-1.39,0.70,198
778317,14.14,0.14,1696,0.00,0.00,16,20.43,16.50,8.11,-1.39,0.72,198
778505,15.00,0.14,1945,0.00,0.00,16,30.62,27.00,8.74,-1.39,0.76,198
778692,15.00,0.16,1918,0.00,0.00,16,34.14,33.00,9.94,-1.39,0.80,198
778880,14.52,0.20,1916,0.00,0.00,16,35.90,34.50,12.70,-1.39,0.82,198
779056,13.47,0.22,1916,0.00,0.00,16,36.25,36.00,13.71,-1.39,0.84,198
779244,13.81,0.28,1917,0.00,0.00,16,38.36,37.00,17.35,-1.39,0.94,198
779419,13.35,0.32,1954,0.00,0.00,16,38.71,38.50,20.84,-1.39,0.96,198
779607,13.47,0.32,1952,0.00,0.00,16,38.71,38.50,20.84,-1.39,0.96,198
779779,14.12,0.30,1966,0.00,0.00,16,39.41,38.50,20.89,-1.39,0.90,198
779966,13.95,0.24,2022,0.00,0.00,16,39.06,39.00,15.77,-1.70,0.80,198
780142,13.15,0.19,1997,0.00,0.00,16,36.95,36.50,11.40,-1.39,0.78,198
780330,12.81,0.14,2017,0.00,0.00,16,30.62,34.50,6.99,-1.70,0.64,198
780517,12.49,0.09,1956,0.00,0.00,16,10.23,19.50,5.23,-1.70,0.64,198
780689,13.73,0.10,1991,0.00,0.00,16,3.55,3.50,6.37,-1.39,0.64,196
780877,16.23,0.09,1956,0.00,0.00,16,3.55,3.50,6.22,-1.39,0.64,196
781064,24.06,0.09,1966,0.00,0.00,16,3.55,3.50,6.29,-1.39,0.64,196
781236,23.79,0.09,1920,0.00,0.00,16,3.91,3.50,5.91,-1.39,0.64,196
781425,23.74,0.10,1890,0.00,0.00,16,4.26,4.00,6.37,-1.39,0.64,196
781612,23.67,0.10,1887,0.00,0.00,16,4.26,4.00,6.44,-1.39,0.64,196
781784,23.74,0.10,1878,0.00,0.00,16,4.26,4.00,6.18,-1.39,0.64,196
781972,24.06,0.10,1856,0.00,0.00,16,4.61,4.50,6.18,-1.39,0.64,196
782159,23.74,0.10,1836,0.00,0.00,16,4.61,4.50,6.01,-1.39,0.64,196
782346,23.83,0.10,1805,0.00,0.00,16,4.96,4.50,6.18,-1.39,0.64,196
782522,24.12,0.10,1806,0.00,0.00,16,4.96,8.50,5.21,-1.39,0.64,196
782694,23.81,0.11,1774,0.00,0.00,16,4.96,10.50,6.44,-1.39,0.64,196
782882,24.12,0.10,1755,0.00,0.00,16,4.96,10.50,5.91,-1.39,0.64,196
783069,23.94,0.11,1744,0.00,0.00,16,5.31,10.00,6.22,-1.39,0.64,196
783257,23.93,0.11,1718,0.00,0.00,16,5.66,9.50,6.33,-1.39,0.64,196
783429,24.12,0.10,1692,0.00,0.00,16,5.66,12.00,5.87,-1.39,0.64,196
783616,23.88,0.11,1680,0.00,0.00,16,5.66,11.50,6.26,-1.39,0.64,196
783803,23.94,0.11,1646,0.00,0.00,16,6.02,13.00,6.01,-1.39,0.64,196
783975,24.19,0.11,1634,0.00,0.00,16,6.02,12.00,6.11,-1.39,0.64,196
784163,24.15,0.12,1599,0.00,0.00,16,6.37,13.00,6.29,-1.39,0.64,194
784350,23.77,0.12,1594,0.00,0.00,16,6.37,13.50,5.97,-1.39,0.64,194
784522,24.12,0.12,1569,0.00,0.00,16,6.72,13.00,5.93,-1.39,0.64,194
784710,24.14,0.12,1545,0.00,0.00,16,6.72,13.00,6.15,-1.39,0.64,194
784897,23.75,0.11,1521,0.00,0.00,16,6.72,14.00,5.52,-1.39,0.64,194
785085,24.08,0.11,1501,0.00,0.00,16,7.07,13.50,5.81,-1.39,0.64,194
785261,23.61,0.10,1489,0.00,0.00,16,7.07,13.00,5.33,-1.39,0.64,194
785449,23.76,0.13,1275,0.00,0.00,16,7.42,15.50,4.97,-1.39,0.64,194
785621,23.76,0.12,1232,0.00,0.00,16,7.42,11.50,5.30,-1.08,0.64,194
785808,23.87,0.10,1180,0.00,0.00,16,7.42,14.00,3.89,-1.08,0.64,194
785996,22.65,0.14,1128,0.00,0.00,16,7.77,15.50,4.73,-1.08,0.64,194
786183,18.19,0.13,1170,0.00,0.00,16,7.42,9.50,5.14,-1.08,0.64,194
786360,16.65,0.15,1144,0.00,0.00,16,7.42,11.50,5.55,-1.08,0.64,194
786547,15.97,0.13,1200,0.00,0.00,16,7.42,8.00,5.10,-1.08,0.64,194
786735,15.63,0.15,1147,0.00,0.00,16,7.42,11.50,5.78,-1.08,0.64,194
786906,16.25,0.14,1202,0.00,0.00,16,7.42,3.50,5.87,-1.39,0.64,194
787094,15.89,0.15,1191,0.00,0.00,16,7.42,6.00,5.68,-1.08,0.64,194
787281,15.42,0.14,1206,0.00,0.00,16,7.42,4.50,5.85,-1.39,0.64,194
787469,16.12,0.16,1194,0.00,0.00,16,7.42,6.50,6.33,-1.39,0.64,194
787641,15.22,0.15,1248,0.00,0.00,16,7.42,1.00,6.33,-1.39,0.64,194
787828,14.85,0.15,1234,0.00,0.00,16,7.42,3.50,6.26,-1.39,0.64,194
788003,14.74,0.16,1231,0.00,0.00,16,7.42,5.50,6.62,-1.39,0.64,194
788190,14.87,0.15,1270,0.00,0.00,16,7.42,2.50,6.48,-1.39,0.64,194
788378,14.59,0.15,1273,0.00,0.00,16,7.42,3.00,6.40,-1.39,0.64,194
788565,14.35,0.15,1283,0.00,0.00,16,7.42,4.00,6.29,-1.39,0.64,194
788752,14.45,0.14,1292,0.00,0.00,16,7.42,4.50,6.37,-1.39,0.64,194
788929,14.56,0.15,1286,0.00,0.00,16,7.42,4.50,6.29,-1.39,0.64,194
789101,14.60,0.15,1285,0.00,0.00,16,7.42,5.00,6.22,-1.39,0.64,194
789289,14.51,0.14,1280,0.00,0.00,16,7.42,5.00,6.11,-1.39,0.64,194
789477,14.56,0.14,1285,0.00,0.00,16,7.42,5.50,6.04,-1.39,0.64,194
789653,14.58,0.14,1282,0.00,0.00,16,7.42,6.50,6.00,-1.39,0.64,194
789841,14.60,0.14,1285,0.00,0.00,16,7.42,6.50,6.01,-1.39,0.64,194
790028,14.53,0.14,1296,0.00,0.00,16,7.42,5.50,6.07,-1.39,0.64,194
790216,14.49,0.14,1298,0.00,0.00,16,7.42,6.50,5.87,-1.39,0.64,194
790388,14.39,0.13,1277,0.00,0.00,16,7.42,7.00,5.72,-1.39,0.64,194
790574,14.25,0.13,1285,0.00,0.00,16,7.42,7.00,5.78,-1.39,0.64,194
790750,14.51,0.14,1272,0.00,0.00,16,7.42,8.00,5.91,-1.39,0.64,194
790938,14.49,0.13,1278,0.00,0.00,16,7.42,7.00,5.72,-1.39,0.64,194
791141,14.16,0.13,1273,0.00,0.00,16,7.42,6.50,5.65,-1.39,0.64,194
791328,13.98,0.13,1272,0.00,0.00,16,7.42,8.00,5.59,-1.39,0.64,194
791500,14.00,0.13,1271,0.00,0.00,16,7.42,8.00,5.52,-1.39,0.64,194
791688,14.18,0.12,1241,0.00,0.00,16,7.42,10.50,5.40,-1.39,0.64,194
791875,14.40,0.13,1226,0.00,0.00,16,7.42,11.00,5.43,-1.39,0.64,194
792047,14.77,0.13,1244,0.00,0.00,16,7.42,9.50,5.40,-1.39,0.64,194
792234,15.00,0.13,1232,0.00,0.00,16,7.42,9.50,5.46,-1.39,0.64,194
792422,14.98,0.12,1222,0.00,0.00,16,7.42,9.50,4.92,-1.39,0.64,194
792597,14.82,0.13,1202,0.00,0.00,16,7.42,11.00,5.36,-1.39,0.64,194
792785,14.77,0.12,1217,0.00,0.00,16,7.42,9.00,5.14,-1.39,0.64,194
792972,14.82,0.13,1192,0.00,0.00,16,7.42,10.00,5.21,-1.08,0.64,194
793144,14.97,0.14,1204,0.00,0.00,16,7.42,9.00,5.46,-1.08,0.64,194
793331,15.11,0.13,1208,0.00,0.00,16,7.42,8.00,5.33,-1.39,0.64,194
793508,15.14,0.13,1221,0.00,0.00,16,7.42,6.50,5.33,-1.39,0.64,194
793695,14.87,0.14,1186,0.00,0.00,16,7.42,10.00,5.46,-1.39,0.64,194
793883,14.89,0.13,1214,0.00,0.00,16,7.42,7.50,5.27,-1.39,0.64,194
794055,14.84,0.14,1211,0.00,0.00,16,7.42,8.50,5.62,-1.39,0.64,194
794242,15.16,0.14,1216,0.00,0.00,16,7.42,6.00,5.52,-1.39,0.64,194
794430,15.30,0.17,1240,0.00,0.00,16,8.48,7.00,6.95,-1.39,0.70,194
794602,14.56,0.17,1329,0.00,0.00,16,12.70,10.50,7.62,-1.39,0.72,194
794789,13.34,0.20,1400,0.00,0.00,16,20.08,14.50,9.09,-1.39,0.76,194
794977,13.68,0.22,1486,0.00,0.00,16,28.16,25.00,10.28,-1.39,0.78,194
795164,13.59,0.24,1507,0.00,0.00,16,28.87,28.50,11.98,-1.39,0.82,194
795336,13.48,0.26,1542,0.00,0.00,16,29.22,28.50,13.07,-1.39,0.82,194
795523,13.83,0.26,1531,0.00,0.00,16,29.57,29.00,13.56,-1.39,0.84,194
795711,14.04,0.28,1527,0.00,0.00,16,29.92,29.50,14.07,-1.39,0.84,194
795900,14.05,0.29,1529,0.00,0.00,16,30.62,30.00,14.59,-1.39,0.86,194
796072,13.93,0.31,1493,0.00,0.00,16,30.98,30.50,15.04,-1.39,0.86,194
796259,13.77,0.33,1416,0.00,0.00,16,30.62,30.50,15.31,-1.39,0.88,194
796436,13.28,0.34,1384,0.00,0.00,16,29.92,29.50,15.68,-1.39,0.88,194
796625,13.23,0.35,1371,0.00,0.00,16,29.92,29.50,15.83,-1.39,0.88,194
796802,13.39,0.35,1388,0.00,0.00,16,30.27,29.50,16.20,-1.39,0.88,194
796989,13.32,0.35,1391,0.00,0.00,16,30.27,29.50,15.75,-1.39,0.86,194
797176,13.33,0.21,1510,0.00,0.00,16,19.38,15.50,5.55,-1.39,0.64,194
797353,12.31,0.13,1713,0.00,0.00,16,5.66,5.50,5.98,-1.39,0.64,194
797540,13.41,0.12,1522,0.00,0.00,16,7.07,-2.50,6.29,-1.39,0.64,194
797712,15.86,0.15,1328,0.00,0.00,16,7.42,15.00,6.22,-1.39,0.64,194
797900,21.56,0.16,1293,0.00,0.00,16,7.07,11.50,6.66,-1.39,0.68,194
798072,22.42,0.16,1404,0.00,0.00,16,11.64,9.50,7.33,-1.39,0.72,194
798266,15.04,0.19,1481,0.00,0.00,16,18.67,14.00,9.18,-1.39,0.76,194
798437,13.93,0.19,1491,0.00,0.00,16,27.11,22.50,9.53,-1.39,0.76,194
798625,13.71,0.20,1480,0.00,0.00,16,26.76,26.50,9.66,-1.39,0.76,196
798812,13.75,0.16,1542,0.00,0.00,16,20.78,15.50,5.68,-1.39,0.64,196
798984,13.49,0.12,1623,0.00,0.00,16,6.37,0.00,5.68,-1.39,0.64,196
799172,13.38,0.12,1465,0.00,0.00,16,7.07,7.50,6.07,-1.39,0.64,196
799359,14.92,0.15,1214,0.00,0.00,16,7.42,15.50,5.62,-1.39,0.64,196
799547,17.99,0.13,1291,0.00,0.00,16,7.42,10.50,5.49,-1.39,0.64,196
799719,20.40,0.12,1300,0.00,0.00,16,7.42,9.00,5.33,-1.39,0.64,196
799906,15.93,0.13,1272,0.00,0.00,16,7.42,11.00,5.43,-1.39,0.64,196
800093,14.87,0.12,1271,0.00,0.00,16,7.42,9.50,5.30,-1.39,0.64,196
800265,14.92,0.13,1266,0.00,0.00,16,7.42,10.00,5.33,-1.39,0.64,196
800453,14.79,0.12,1259,0.00,0.00,16,7.42,10.00,5.23,-1.39,0.64,196
800640,14.72,0.12,1250,0.00,0.00,16,7.42,10.00,5.17,-1.39,0.64,196
800812,14.51,0.13,1231,0.00,0.00,16,7.42,10.50,5.21,-1.39,0.64,196
801000,14.35,0.12,1235,0.00,0.00,16,7.42,10.50,7.66,-1.39,0.64,196
801187,14.32,0.13,1219,0.00,0.00,16,7.42,11.00,5.14,-1.39,0.64,196
801375,14.21,0.12,1219,0.00,0.00,16,7.42,10.00,5.14,-1.39,0.64,196
801547,14.51,0.13,1204,0.00,0.00,16,7.42,11.00,5.14,-1.39,0.64,196
801734,14.53,0.13,1201,0.00,0.00,16,7.42,10.00,5.08,-1.39,0.64,196
801921,14.49,0.13,1198,0.00,0.00,16,7.42,9.50,5.14,-1.08,0.64,196
802093,14.39,0.13,1212,0.00,0.00,16,7.42,8.00,5.36,-1.39,0.64,196
802281,14.23,0.13,1210,0.00,0.00,16,7.42,8.00,5.27,-1.39,0.64,196
802468,14.16,0.13,1205,0.00,0.00,16,7.42,8.00,5.40,-1.39,0.64,196
802656,14.39,0.14,1206,0.00,0.00,16,7.42,8.00,5.46,-1.39,0.64,196
802828,14.49,0.13,1202,0.00,0.00,16,7.42,7.50,5.30,-1.39,0.64,196
803020,14.47,0.14,1183,0.00,0.00,16,7.42,9.50,5.46,-1.08,0.64,196
803194,14.60,0.14,1203,0.00,0.00,16,7.42,7.00,5.43,-1.39,0.64,196
803381,14.79,0.14,1199,0.00,0.00,16,7.42,7.00,5.68,-1.08,0.64,196
803553,14.77,0.14,1210,0.00,0.00,16,7.42,4.50,5.72,-1.39,0.64,196
803741,14.77,0.14,1183,0.00,0.00,16,7.42,9.00,5.87,-1.08,0.64,196
803928,14.65,0.14,1212,0.00,0.00,16,7.42,6.00,5.78,-1.39,0.64,196
804106,14.44,0.15,1202,0.00,0.00,16,7.42,7.00,5.91,-1.39,0.64,196
804294,14.67,0.15,1215,0.00,0.00,16,7.42,4.50,5.91,-1.39,0.64,196
804466,14.68,0.15,1219,0.00,0.00,16,7.42,6.00,5.91,-1.39,0.64,196
804658,14.74,0.15,1218,0.00,0.00,16,7.42,5.50,5.91,-1.39,0.64,196
804845,14.81,0.14,1226,0.00,0.00,16,10.59,4.50,5.91,-1.39,0.64,196
805017,14.81,0.14,1244,0.00,0.00,16,10.59,8.00,5.85,-1.39,0.64,196
805207,14.80,0.14,1241,0.00,0.00,16,10.59,7.50,5.91,-1.39,0.64,196
805379,14.79,0.14,1248,0.00,0.00,16,10.59,8.00,5.81,-1.39,0.64,196
805567,14.92,0.14,1252,0.00,0.00,16,10.59,8.00,5.85,-1.39,0.64,196
805754,14.90,0.14,1265,0.00,0.00,16,10.59,8.00,5.85,-1.39,0.64,196
805942,14.87,0.14,1258,0.00,0.00,16,10.59,7.00,5.78,-1.39,0.64,196
806114,14.82,0.13,1257,0.00,0.00,16,10.59,10.00,5.65,-1.39,0.64,196
806322,14.87,0.13,1261,0.00,0.00,16,10.59,9.50,5.59,-1.39,0.64,196
806509,15.14,0.17,1279,0.00,0.00,16,10.94,10.00,6.33,-1.39,0.72,196
806681,15.39,0.22,1358,0.00,0.00,16,18.32,14.00,9.26,-1.39,0.80,196
806868,13.43,0.27,1501,0.00,0.00,16,29.57,27.00,13.31,-1.39,0.84,196
807056,12.59,0.26,1749,0.00,0.00,16,33.79,33.00,15.24,-1.39,0.86,196
807232,14.21,0.29,1802,0.00,0.00,16,35.20,34.00,17.17,-1.39,0.90,196
807420,14.01,0.32,1780,0.00,0.00,16,35.90,35.50,18.56,-1.39,0.92,196
807592,13.52,0.34,1732,0.00,0.00,16,36.25,35.50,19.58,-1.39,0.94,196
807784,13.56,0.35,1718,0.00,0.00,16,35.90,36.00,19.89,-1.39,0.96,196
807956,13.70,0.36,1709,0.00,0.00,16,35.55,35.50,20.48,-1.39,0.96,196
808148,13.44,0.37,1702,0.00,0.00,16,35.20,34.50,20.83,-1.08,0.98,196
808323,13.54,0.38,1710,0.00,0.00,16,34.14,34.00,21.18,-1.08,0.98,196
808510,13.62,0.39,1621,0.00,0.00,16,31.68,30.50,21.71,-0.77,0.98,196
808697,13.37,0.38,1598,0.00,0.00,16,34.84,31.00,20.83,-0.77,1.00,196
808869,14.00,0.37,1836,0.00,0.00,16,36.25,36.00,22.86,-0.77,1.00,196
809057,14.16,0.36,2072,0.00,0.00,16,39.41,37.00,24.22,-0.15,1.02,196
809244,14.05,0.36,2135,0.00,0.00,16,41.17,39.50,25.79,-0.15,1.04,196
809416,13.92,0.35,2361,0.00,0.00,16,43.28,42.50,28.11,-0.77,1.02,196
809604,13.89,0.33,2510,0.00,0.00,16,43.63,43.00,27.90,-1.39,0.98,196
809776,13.31,0.29,2627,0.00,0.00,16,44.69,43.50,23.73,-3.87,0.90,196
809963,12.78,0.24,2712,0.00,0.00,16,44.34,43.50,21.62,-3.87,0.86,196
810153,12.62,0.19,2778,0.00,0.00,16,42.58,43.50,15.40,-4.18,0.76,196
810330,11.91,0.13,2816,0.00,0.00,16,38.36,38.00,11.61,-4.18,0.70,196
810518,12.09,0.12,2824,0.00,0.00,16,33.09,37.00,11.29,-4.18,0.66,196
810704,13.44,0.12,2719,0.00,0.00,16,14.10,23.00,11.19,-4.18,0.64,196
810876,17.91,0.11,2762,0.00,0.00,16,5.66,5.50,10.45,-4.18,0.64,196
811064,25.55,0.11,2637,0.00,0.00,16,4.96,4.50,10.07,-3.87,0.64,196
811236,24.17,0.11,2575,0.00,0.00,16,4.61,4.50,9.88,-3.56,0.64,196
811423,24.24,0.12,2480,0.00,0.00,16,4.26,4.50,9.52,-3.25,0.64,196
811611,24.14,0.11,2453,0.00,0.00,16,4.26,4.00,9.09,-2.94,0.64,196
811783,23.76,0.10,2364,0.00,0.00,16,4.26,4.00,8.52,-2.94,0.64,196
811970,24.06,0.10,2284,0.00,0.00,16,3.91,3.50,7.49,-2.63,0.64,196
812158,23.87,0.09,2204,0.00,0.00,16,3.91,3.50,6.08,-2.32,0.64,196
812345,24.08,0.10,2148,0.00,0.00,16,3.55,3.50,7.14,-2.01,0.64,196
812517,23.81,0.10,2064,0.00,0.00,16,3.55,3.50,6.73,-1.70,0.64,196
812704,23.92,0.10,2013,0.00,0.00,16,3.55,3.50,6.84,-1.70,0.64,196
812892,23.90,0.10,1911,0.00,0.00,16,4.26,3.50,6.66,-1.39,0.64,196
813064,24.12,0.11,1844,0.00,0.00,16,4.61,4.00,6.77,-1.39,0.64,196
813251,23.90,0.12,1769,0.00,0.00,16,4.96,13.00,6.84,-1.39,0.64,196
813427,23.85,0.12,1710,0.00,0.00,16,5.66,13.00,6.77,-1.39,0.64,196
813615,24.12,0.12,1652,0.00,0.00,16,6.02,14.00,6.70,-1.39,0.64,196
813802,23.90,0.13,1572,0.00,0.00,16,6.37,14.00,6.81,-1.39,0.64,196
813974,24.21,0.13,1501,0.00,0.00,16,7.07,14.50,6.55,-1.39,0.66,196
814161,23.88,0.13,1436,0.00,0.00,16,7.07,15.00,6.04,-1.39,0.68,196
814349,23.88,0.15,1369,0.00,0.00,16,8.83,7.50,6.95,-1.39,0.70,196
814521,23.86,0.15,1449,0.00,0.00,16,14.10,12.50,7.41,-1.39,0.70,196
814708,23.45,0.18,1316,0.00,0.00,16,18.32,15.00,7.71,-1.39,0.72,196
814896,16.37,0.16,1422,0.00,0.00,16,24.30,21.50,7.57,-1.39,0.72,196
815083,14.64,0.17,1359,0.00,0.00,16,25.00,23.50,7.70,-1.39,0.74,196
815255,14.62,0.22,1456,0.00,0.00,16,27.46,26.50,10.08,-1.39,0.78,196
815443,13.93,0.23,1472,0.00,0.00,16,28.16,27.50,11.46,-1.39,0.80,196
815630,13.42,0.25,1538,0.00,0.00,16,29.22,28.00,12.70,-1.39,0.82,196
815802,14.18,0.25,1609,0.00,0.00,16,29.57,29.00,13.20,-1.39,0.84,196
815989,14.47,0.25,1648,0.00,0.00,16,31.68,30.00,13.45,-1.39,0.84,196
816177,14.90,0.26,1738,0.00,0.00,16,33.44,32.50,14.86,-1.39,0.86,196
816349,14.95,0.25,1846,0.00,0.00,16,35.55,35.00,15.41,-1.39,0.88,196
816536,14.69,0.25,1932,0.00,0.00,16,38.01,35.50,13.73,-1.39,0.88,196
816724,14.92,0.24,2034,0.00,0.00,16,39.41,38.50,16.22,-1.70,0.88,196
819696,23.81,0.12,2426,0.00,0.00,16,4.26,4.00,9.13,-3.25,0.66,196
819868,23.89,0.12,2339,0.00,0.00,16,4.26,4.00,9.13,-2.94,0.66,196
820059,23.69,0.12,2281,0.00,0.00,16,7.42,4.50,8.91,-2.63,0.68,196
820246,24.12,0.11,2268,0.00,0.00,16,14.45,11.50,8.77,-2.32,0.70,196
820418,21.94,0.11,2187,0.00,0.00,16,20.43,19.00,7.90,-2.32,0.70,196
820605,14.92,0.11,2185,0.00,0.00,16,27.11,23.00,7.62,-2.32,0.70,196
820793,13.10,0.11,2153,0.00,0.00,16,26.76,30.00,7.62,-2.01,0.68,196
820965,13.18,0.11,2070,0.00,0.00,16,18.67,21.50,7.78,-2.01,0.68,194
821152,15.29,0.11,2059,0.00,0.00,16,10.94,13.00,7.78,-1.70,0.68,194
821340,19.96,0.11,1974,0.00,0.00,16,3.55,5.00,7.10,-1.39,0.68,194
821527,25.70,0.11,1906,0.00,0.00,16,4.61,3.50,6.62,-1.39,0.68,194
821699,24.08,0.12,1854,0.00,0.00,16,10.59,7.00,7.37,-1.39,0.72,194
821887,23.88,0.12,1839,0.00,0.00,16,16.91,14.00,7.78,-1.39,0.72,194
822074,19.60,0.13,1796,0.00,0.00,16,23.95,21.50,7.78,-1.39,0.72,194
822246,15.57,0.13,1806,0.00,0.00,16,30.98,29.50,7.98,-1.39,0.72,194
822433,14.92,0.13,1814,0.00,0.00,16,30.62,30.50,7.98,-1.39,0.72,194
822621,14.44,0.13,1815,0.00,0.00,16,30.62,30.00,7.78,-1.39,0.72,194
822793,14.07,0.12,1812,0.00,0.00,16,30.27,29.50,7.21,-1.39,0.68,194
822980,14.44,0.10,1818,0.00,0.00,16,17.97,22.50,5.49,-1.39,0.64,194
823169,14.95,0.10,1734,0.00,0.00,16,5.31,12.50,6.11,-1.39,0.64,194
823341,19.07,0.10,1740,0.00,0.00,16,5.31,8.00,6.11,-1.39,0.64,194
823529,23.40,0.11,1645,0.00,0.00,16,5.66,14.00,6.26,-1.39,0.64,194
823716,25.70,0.12,1622,0.00,0.00,16,6.37,14.00,6.33,-1.39,0.64,194
823903,23.91,0.13,1547,0.00,0.00,16,6.72,14.50,6.77,-1.39,0.68,194
824079,23.87,0.15,1490,0.00,0.00,16,7.77,14.50,7.24,-1.39,0.68,194
824266,23.94,0.14,1510,0.00,0.00,16,10.23,7.00,7.06,-1.39,0.68,194
824438,23.81,0.14,1484,0.00,0.00,16,14.45,11.50,6.84,-1.39,0.70,194
824626,19.49,0.14,1498,0.00,0.00,16,18.67,16.50,6.92,-1.39,0.70,194
824813,15.42,0.17,1486,0.00,0.00,16,24.30,22.50,8.06,-1.39,0.74,194
824985,14.81,0.17,1521,0.00,0.00,16,27.46,26.50,8.65,-1.39,0.74,194
825173,14.18,0.18,1488,0.00,0.00,16,26.76,26.00,8.95,-1.39,0.74,194
825361,13.99,0.18,1508,0.00,0.00,16,27.11,26.50,9.00,-1.39,0.74,194
825533,13.91,0.18,1481,0.00,0.00,16,27.11,26.00,9.04,-1.39,0.74,194
825720,13.85,0.16,1523,0.00,0.00,16,27.11,26.50,8.56,-1.39,0.74,194
825908,14.18,0.16,1559,0.00,0.00,16,27.81,26.50,8.36,-1.39,0.74,194
826083,14.72,0.16,1540,0.00,0.00,16,27.46,27.00,8.48,-1.39,0.74,194
826271,15.03,0.16,1617,0.00,0.00,16,28.16,28.50,8.47,-1.39,0.74,194
826458,14.92,0.14,1582,0.00,0.00,16,27.81,27.00,7.10,-1.39,0.70,194
826630,14.58,0.14,1597,0.00,0.00,16,27.46,27.00,7.62,-1.39,0.70,194
826817,14.14,0.14,1629,0.00,0.00,16,27.81,27.00,7.33,-1.39,0.70,194
827005,14.39,0.14,1624,0.00,0.00,16,27.81,27.00,7.46,-1.39,0.70,194
827192,14.73,0.14,1643,0.00,0.00,16,28.52,27.50,7.45,-1.39,0.70,194
827380,14.58,0.13,1679,0.00,0.00,16,28.52,28.50,7.41,-1.39,0.70,194
827552,14.18,0.13,1704,0.00,0.00,16,29.22,28.50,7.50,-1.39,0.70,194
827739,14.39,0.12,1727,0.00,0.00,16,29.57,28.50,7.37,-1.39,0.70,194
827915,14.74,0.13,1729,0.00,0.00,16,29.57,29.00,7.29,-1.39,0.70,194
828103,14.92,0.12,1784,0.00,0.00,16,29.92,29.50,7.06,-1.39,0.70,194
828290,15.42,0.12,1777,0.00,0.00,16,29.92,29.50,7.14,-1.39,0.70,194
828462,15.08,0.10,1798,0.00,0.00,16,29.92,29.50,6.59,-1.39,0.70,194
828650,15.03,0.12,1811,0.00,0.00,16,30.62,29.50,7.37,-1.39,0.70,194
828837,15.24,0.12,1842,0.00,0.00,16,30.62,30.00,7.17,-1.39,0.70,194
829024,14.90,0.12,1820,0.00,0.00,16,30.62,30.00,7.26,-1.39,0.70,194
829196,14.49,0.10,1828,0.00,0.00,16,30.27,29.50,6.73,-1.39,0.70,194
829384,14.18,0.12,1795,0.00,0.00,16,30.27,29.50,7.21,-1.39,0.70,194
829571,14.53,0.12,1817,0.00,0.00,16,30.62,30.00,7.57,-1.39,0.70,194
829743,14.97,0.12,1784,0.00,0.00,16,29.92,29.50,7.33,-1.39,0.70,194
829934,14.67,0.12,1771,0.00,0.00,16,29.92,29.50,7.24,-1.39,0.70,194
830106,14.27,0.12,1768,0.00,0.00,16,29.22,29.00,6.81,-1.39,0.68,194
830294,14.51,0.11,1692,0.00,0.00,16,17.97,28.50,6.07,-1.39,0.64,194
830481,15.29,0.11,1630,0.00,0.00,16,6.02,17.50,5.87,-1.39,0.64,194
830668,20.11,0.11,1586,0.00,0.00,16,6.72,14.00,6.04,-1.39,0.64,194
