Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%)
992804,4.69,14.13,0.22,0.00,5.41,0.00,7.25,14.18,37.25,-3.04,7.06
992976,6.25,14.70,0.20,0.00,5.05,0.00,6.96,14.18,37.25,-3.04,7.06
993148,7.81,14.93,0.19,0.00,5.20,0.00,6.82,13.84,37.25,-3.35,7.06
993335,8.59,14.93,0.18,0.00,5.28,0.00,6.53,13.43,37.25,-3.35,6.67
993507,9.38,14.93,0.17,0.00,4.88,0.00,6.24,12.59,37.25,-3.35,5.88
993679,9.38,14.81,0.15,0.00,4.39,0.00,5.66,11.71,37.25,-3.35,5.49
993851,11.72,14.93,0.15,0.00,4.47,0.00,5.37,11.61,37.25,-3.35,5.10
994023,11.72,14.81,0.15,0.00,4.45,0.00,5.37,11.61,37.25,-3.35,5.10
994195,11.72,14.59,0.15,0.00,4.55,0.00,5.22,11.55,37.25,-3.64,5.10
994366,12.50,14.81,0.15,0.00,5.01,0.00,5.22,11.93,37.25,-3.64,5.10
994538,10.16,14.24,0.15,0.00,4.57,0.00,5.22,11.77,37.25,-3.64,5.10
