Time (msec),A/F Sensor #1 (Direct)* (AFR),Engine Load* (g/rev),Engine Speed (rpm),Feedback Knock Correction* (degrees),Fine Learning Knock Correction* (degrees),IAM* (raw ecu value),Ignition Base Timing* (degrees),Ignition Total Timing (degrees),Mass Airflow (g/s),Target Boost* (psi relative sea level),Throttle Sensor Voltage (V),Coolant Temperature (F)
485258,13.29,0.25,1326,0.00,0.00,16,28.52,26.00,11.15,-1.39,0.84,189
485430,12.84,0.26,1439,0.00,0.00,16,29.22,28.50,12.37,-1.39,0.84,189
485617,14.09,0.28,1462,0.00,0.00,16,29.92,29.50,13.33,-1.39,0.86,189
485805,14.17,0.33,1326,0.00,0.00,16,28.52,29.00,14.73,-1.39,0.90,187
485977,13.08,0.39,1222,0.00,0.00,16,23.95,25.00,15.63,-1.39,0.94,187
486164,12.70,0.40,1196,0.00,0.00,16,23.24,22.00,16.14,-1.39,0.96,189
486336,12.86,0.38,1249,0.00,0.00,16,25.35,24.50,16.07,-1.39,0.96,189
486524,13.76,0.38,1339,0.00,0.00,16,26.41,26.50,17.11,-1.08,0.96,189
486712,14.21,0.40,1339,0.00,0.00,16,25.35,26.00,17.42,-1.08,0.98,189
486900,14.06,0.41,1246,0.00,0.00,16,22.54,24.00,17.35,-1.08,0.98,189
487072,13.71,0.43,1159,0.00,0.00,16,20.08,19.00,16.82,-1.08,0.98,189
487261,13.25,0.40,1236,0.00,0.00,16,23.59,23.00,16.89,-0.77,1.00,189
487448,14.35,0.40,1311,0.00,0.00,16,24.30,25.00,17.71,-0.77,1.00,189
487620,14.17,0.40,1377,0.00,0.00,16,26.41,26.00,18.72,-0.77,1.00,189
487808,14.21,0.41,1460,0.00,0.00,16,26.76,27.00,19.74,-0.46,1.02,189
487995,14.23,0.41,1510,0.00,0.00,16,29.22,27.50,20.92,-0.15,1.04,189
488167,14.23,0.41,1591,0.00,0.00,16,30.62,30.50,21.71,-0.15,1.04,189
488354,14.40,0.40,1688,0.00,0.00,16,32.38,32.00,22.59,-0.15,1.04,189
488527,14.32,0.40,1772,0.00,0.00,16,33.09,32.50,22.97,0.15,1.04,189
488730,14.15,0.39,1811,0.00,0.00,16,35.55,34.50,23.53,0.15,1.02,189
488902,14.17,0.36,1906,0.00,0.00,16,38.01,37.00,23.34,0.15,1.02,189
489090,14.33,0.36,1977,0.00,0.00,16,38.71,38.00,23.83,-0.15,1.02,189
489265,14.07,0.36,2052,0.00,0.00,16,39.77,39.00,23.93,-0.15,1.02,189
489453,13.98,0.35,2106,0.00,0.00,16,41.17,40.50,24.23,-0.46,1.02,189
489640,14.20,0.33,2162,0.00,0.00,16,41.52,41.50,24.13,-0.77,1.02,189
489812,14.09,0.34,2223,0.00,0.00,16,42.23,42.00,25.20,-0.77,1.00,189
489999,13.80,0.34,2293,0.00,0.00,16,42.93,42.50,26.10,-1.39,1.00,189
490171,13.74,0.32,2338,0.00,0.00,16,43.63,43.50,25.49,-1.70,1.00,189
490359,13.91,0.32,2399,0.00,0.00,16,44.34,43.50,26.31,-2.32,0.98,189
490546,13.85,0.32,2436,0.00,0.00,16,44.34,44.00,26.10,-2.63,0.98,189
490718,13.72,0.31,2510,0.00,0.00,16,44.34,44.00,26.40,-2.94,0.96,189
490906,13.93,0.31,2552,0.00,0.00,16,44.34,44.00,26.20,-3.25,0.96,189
491093,13.52,0.29,2583,0.00,0.00,16,44.34,44.50,25.11,-3.56,0.96,189
491265,13.89,0.28,2622,0.00,0.00,16,44.69,44.00,25.49,-3.56,0.94,189
491452,14.18,0.28,2664,0.00,0.00,16,44.69,44.50,24.90,-3.87,0.94,189
494373,24.10,0.11,2590,0.00,0.00,16,-10.16,-10.50,9.22,-3.56,0.64,189
494561,24.04,0.11,2573,0.00,0.00,16,-10.16,-10.50,9.57,-3.56,0.64,189
494733,23.68,0.11,2523,0.00,0.00,16,-10.16,-10.50,9.35,-3.56,0.64,189
494920,23.91,0.12,2492,0.00,0.00,16,-10.16,-10.50,9.61,-3.25,0.66,189
495108,23.96,0.12,2457,0.00,0.00,16,-10.16,-10.50,9.53,-3.25,0.66,189
495295,23.95,0.13,2413,0.00,0.00,16,-8.75,-10.50,10.48,-2.94,0.70,189
495467,24.02,0.13,2408,0.00,0.00,16,-1.02,-7.00,10.84,-2.94,0.72,189
495655,15.84,0.13,2384,0.00,0.00,16,-1.02,2.50,11.09,-2.94,0.74,189
495826,14.05,0.14,2352,0.00,0.00,16,6.37,8.00,10.78,-2.94,0.74,189
496014,13.92,0.14,2325,0.00,0.00,16,9.53,11.50,10.54,-2.63,0.74,189
496201,13.40,0.13,2322,0.00,0.00,16,8.12,8.00,10.27,-2.63,0.74,189
496373,13.51,0.11,2310,0.00,0.00,16,1.09,7.00,9.62,-2.63,0.74,189
496561,14.20,0.11,2266,0.00,0.00,16,4.61,4.00,7.78,-2.63,0.72,189
496748,14.85,0.11,2248,0.00,0.00,16,9.18,8.00,8.52,-2.32,0.72,190
496920,14.70,0.11,2225,0.00,0.00,16,9.88,9.00,7.94,-2.32,0.70,190
499771,23.32,0.13,1805,0.00,0.00,16,25.35,23.50,7.82,-1.39,0.76,189
499959,15.61,0.18,1810,0.00,0.00,16,33.09,32.50,10.38,-1.39,0.82,189
500131,14.42,0.23,1826,0.00,0.00,16,34.49,34.00,13.90,-1.39,0.86,189
500318,13.13,0.27,1838,0.00,0.00,16,35.90,35.00,15.06,-1.39,0.90,189
500506,13.70,0.28,1866,0.00,0.00,16,36.95,36.50,17.64,-1.39,0.92,189
500678,13.43,0.30,1902,0.00,0.00,16,38.36,38.00,19.11,-1.39,0.96,189
500865,13.56,0.30,1964,0.00,0.00,16,39.06,38.50,19.90,-1.39,0.96,189
501053,13.62,0.30,1990,0.00,0.00,16,39.77,39.50,19.97,-1.39,0.96,189
501224,13.85,0.29,2022,0.00,0.00,16,40.47,40.00,20.15,-1.70,0.96,189
501411,13.97,0.28,2077,0.00,0.00,16,41.17,40.50,19.81,-1.70,0.92,189
501599,13.28,0.24,2106,0.00,0.00,16,40.47,40.50,15.05,-2.01,0.86,189
501771,12.83,0.19,2118,0.00,0.00,16,35.55,39.50,10.59,-2.01,0.78,189
501958,12.24,0.14,2143,0.00,0.00,16,25.00,28.00,9.61,-2.01,0.74,189
502146,12.45,0.11,2140,0.00,0.00,16,19.02,18.00,7.14,-2.01,0.70,189
502333,12.61,0.11,2112,0.00,0.00,16,20.78,20.00,6.95,-2.01,0.68,189
502505,12.90,0.10,2091,0.00,0.00,16,17.27,19.00,7.24,-2.01,0.64,189
502693,14.30,0.11,2067,0.00,0.00,16,14.45,14.50,7.24,-1.70,0.64,189
502880,15.96,0.08,2034,0.00,0.00,16,14.10,14.00,7.03,-1.70,0.64,189
503052,20.60,0.10,1990,0.00,0.00,16,14.10,14.00,6.51,-1.39,0.64,189
503239,25.27,0.10,1970,0.00,0.00,16,14.10,14.00,6.70,-1.39,0.64,189
503427,24.17,0.12,1992,0.00,0.00,16,14.10,14.00,6.73,-1.39,0.64,189
503599,23.64,0.10,1870,0.00,0.00,16,14.10,14.00,6.04,-1.39,0.64,189
503786,23.21,0.10,1908,0.00,0.00,16,14.10,14.00,6.44,-1.39,0.64,189
503974,22.58,0.10,1886,0.00,0.00,16,14.10,14.00,6.33,-1.39,0.64,189
504146,22.38,0.11,1839,0.00,0.00,16,14.10,14.00,6.59,-1.39,0.64,189
504333,24.02,0.10,1796,0.00,0.00,16,14.10,14.00,6.15,-1.39,0.64,189
504520,23.62,0.10,1754,0.00,0.00,16,14.10,14.00,6.11,-1.39,0.64,189
504692,24.03,0.11,1710,0.00,0.00,16,14.10,14.00,6.22,-1.39,0.64,189
504896,23.68,0.11,1685,0.00,0.00,16,14.10,14.00,6.37,-1.39,0.64,189
505067,23.88,0.12,1635,0.00,0.00,16,14.10,14.00,6.51,-1.39,0.64,189
505239,23.65,0.12,1602,0.00,0.00,16,14.10,14.00,6.33,-1.39,0.64,189
505427,23.76,0.12,1562,0.00,0.00,16,14.10,22.00,6.29,-1.39,0.64,189
505614,24.03,0.12,1518,0.00,0.00,16,14.10,22.00,6.15,-1.39,0.64,189
505786,23.94,0.12,1497,0.00,0.00,16,14.10,22.00,5.94,-1.39,0.64,189
505974,24.01,0.11,1470,0.00,0.00,16,14.10,22.00,5.43,-1.39,0.64,189
506164,23.96,0.11,1439,0.00,0.00,16,14.10,22.00,5.36,-1.39,0.64,189
506336,23.69,0.11,1420,0.00,0.00,16,14.10,22.00,5.27,-1.39,0.64,189
506524,23.70,0.12,1374,0.00,0.00,16,14.10,-1.00,5.36,-1.39,0.64,189
506696,23.61,0.11,1370,0.00,0.00,16,14.10,5.50,5.14,-1.39,0.64,189
506883,23.98,0.12,1346,0.00,0.00,16,14.10,9.50,5.27,-1.39,0.64,189
507070,23.41,0.12,1310,0.00,0.00,16,14.10,16.00,5.21,-1.39,0.64,189
507242,19.32,0.12,1316,0.00,0.00,16,14.10,21.00,5.08,-1.39,0.64,189
507430,14.45,0.12,1304,0.00,0.00,16,14.10,20.50,5.10,-1.39,0.64,189
507617,12.66,0.12,1276,0.00,0.00,16,14.10,21.50,5.04,-1.39,0.64,189
507805,12.24,0.11,1270,0.00,0.00,16,14.10,20.00,4.88,-1.39,0.64,189
507977,12.29,0.11,1266,0.00,0.00,16,14.10,19.50,4.82,-1.39,0.64,189
508164,12.56,0.12,1246,0.00,0.00,16,14.10,20.00,5.01,-1.39,0.64,189
508352,12.91,0.12,1231,0.00,0.00,16,14.10,19.00,4.88,-1.39,0.64,189
508524,13.11,0.12,1216,0.00,0.00,16,14.10,19.50,4.85,-1.39,0.64,189
508711,13.29,0.12,1218,0.00,0.00,16,14.10,19.50,4.82,-1.39,0.64,189
508898,13.29,0.12,1204,0.00,0.00,16,14.10,19.00,4.73,-1.39,0.64,189
509070,13.45,0.12,1176,0.00,0.00,16,14.10,20.50,4.82,-1.08,0.64,189
509258,13.74,0.12,1160,0.00,0.00,16,14.10,20.50,4.69,-1.08,0.64,189
509445,13.85,0.12,1143,0.00,0.00,16,14.10,20.00,4.43,-1.08,0.64,189
509617,13.91,0.12,1119,0.00,0.00,16,14.10,21.50,4.37,-1.08,0.64,189
509805,13.93,0.11,1093,0.00,0.00,16,14.10,22.00,4.18,-1.08,0.64,189
509992,14.39,0.12,1054,0.00,0.00,16,14.10,22.00,4.13,-1.08,0.64,189
510164,14.72,0.13,1002,0.00,0.00,16,14.10,22.00,4.26,-1.08,0.64,189
510352,15.02,0.12,1016,0.00,0.00,16,14.10,22.00,4.13,-1.08,0.64,189
510539,15.75,0.12,1020,0.00,0.00,16,14.10,21.00,3.99,-1.08,0.64,189
510726,16.09,0.12,1005,0.00,0.00,16,14.10,21.00,4.02,-1.08,0.64,189
510898,16.09,0.12,999,0.00,0.00,16,14.10,20.00,3.99,-1.08,0.64,189
511101,16.21,0.12,999,0.00,0.00,16,14.10,20.00,3.99,-1.08,0.64,189
511258,16.23,0.12,1004,0.00,0.00,16,14.10,18.00,3.93,-1.08,0.64,189
511445,16.15,0.12,1008,0.00,0.00,16,14.10,16.50,3.93,-1.08,0.64,190
511633,16.08,0.12,983,0.00,0.00,16,14.10,18.50,3.96,-1.08,0.64,190
511820,15.94,0.12,992,0.00,0.00,16,14.10,16.50,3.99,-1.08,0.64,190
511992,15.93,0.12,1000,0.00,0.00,16,14.10,15.50,3.96,-1.08,0.64,190
512180,15.87,0.12,996,0.00,0.00,16,14.10,15.50,4.02,-1.08,0.64,190
512351,15.75,0.12,989,0.00,0.00,16,14.10,15.50,4.02,-1.08,0.64,190
512539,15.75,0.12,994,0.00,0.00,16,14.10,15.00,4.04,-1.08,0.64,190
512726,15.63,0.12,1011,0.00,0.00,16,14.10,13.00,4.04,-1.08,0.64,190
512898,15.51,0.12,1007,0.00,0.00,16,14.10,12.50,4.02,-1.08,0.64,190
513086,15.40,0.12,996,0.00,0.00,16,14.10,14.50,4.04,-1.08,0.64,190
513273,15.36,0.12,1004,0.00,0.00,16,14.10,13.50,4.10,-1.08,0.64,190
513445,15.42,0.12,1010,0.00,0.00,16,14.10,13.00,4.02,-1.08,0.64,190
513633,15.19,0.12,1004,0.00,0.00,16,14.10,13.00,4.04,-1.08,0.64,190
513820,15.24,0.12,999,0.00,0.00,16,14.10,14.00,3.99,-1.08,0.64,190
513992,15.19,0.12,996,0.00,0.00,16,14.10,14.50,3.93,-1.08,0.64,190
514179,15.36,0.12,1000,0.00,0.00,16,14.10,14.00,4.02,-1.08,0.64,190
514367,15.35,0.12,1004,0.00,0.00,16,14.10,13.50,3.99,-1.08,0.64,190
514539,15.30,0.12,1004,0.00,0.00,16,14.10,13.50,3.99,-1.08,0.64,190
514726,15.19,0.12,1004,0.00,0.00,16,14.10,13.50,3.99,-1.08,0.64,190
514914,15.14,0.12,1007,0.00,0.00,16,14.10,13.50,3.99,-1.08,0.64,190
515086,15.11,0.12,1004,0.00,0.00,16,14.10,13.50,3.99,-1.08,0.64,190
515273,15.14,0.12,994,0.00,0.00,16,14.10,14.00,3.99,-1.08,0.64,190
515460,15.08,0.12,1010,0.00,0.00,16,14.10,13.00,3.99,-1.08,0.64,190
515632,15.02,0.12,1020,0.00,0.00,16,14.10,12.00,3.93,-1.08,0.64,190
515820,14.87,0.12,1002,0.00,0.00,16,14.10,14.00,3.99,-1.08,0.64,190
516007,14.95,0.12,1012,0.00,0.00,16,14.10,13.00,3.96,-1.08,0.64,190
516179,14.90,0.12,1018,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,190
516367,15.03,0.12,1010,0.00,0.00,16,14.10,12.50,3.93,-1.08,0.64,190
516539,15.03,0.12,1002,0.00,0.00,16,14.10,14.50,3.93,-1.08,0.64,190
516726,15.06,0.12,1009,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,190
516913,15.16,0.12,1019,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,190
517087,15.06,0.12,1002,0.00,0.00,16,14.10,14.50,3.93,-1.08,0.64,190
517274,15.13,0.11,1018,0.00,0.00,16,14.10,13.00,3.88,-1.08,0.64,190
517461,15.06,0.12,1012,0.00,0.00,16,14.10,13.50,3.91,-1.08,0.64,190
517649,15.18,0.12,1004,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,190
517821,15.08,0.12,1006,0.00,0.00,16,14.10,13.50,3.88,-1.08,0.64,190
518008,14.98,0.12,1018,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,190
518180,14.88,0.11,1015,0.00,0.00,16,14.10,13.50,3.88,-1.08,0.64,190
518368,14.81,0.11,1019,0.00,0.00,16,14.10,13.00,3.88,-1.08,0.64,190
518555,14.69,0.12,1020,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,190
518727,14.65,0.12,1019,0.00,0.00,16,14.10,13.00,3.88,-1.08,0.64,190
518914,14.51,0.11,1018,0.00,0.00,16,14.10,13.50,3.85,-1.08,0.64,190
519102,14.29,0.11,1013,0.00,0.00,16,14.10,14.50,3.88,-1.08,0.64,190
519274,14.49,0.11,1019,0.00,0.00,16,14.10,13.00,3.88,-1.08,0.64,190
519461,14.42,0.12,1009,0.00,0.00,16,14.10,14.00,3.88,-1.08,0.64,190
519649,14.39,0.11,1013,0.00,0.00,16,14.10,14.00,3.88,-1.08,0.64,190
519821,14.35,0.12,1002,0.00,0.00,16,14.10,15.00,3.88,-1.08,0.64,190
520008,14.40,0.12,1004,0.00,0.00,16,14.10,14.50,3.88,-1.08,0.64,190
520196,14.42,0.12,988,0.00,0.00,16,14.10,16.00,3.88,-1.08,0.64,190
520368,14.51,0.12,1001,0.00,0.00,16,14.10,14.50,3.85,-1.08,0.64,190
520555,14.42,0.12,1006,0.00,0.00,16,14.10,13.50,3.96,-1.08,0.64,190
520742,14.42,0.12,1008,0.00,0.00,16,14.10,13.50,3.94,-1.08,0.64,190
520914,14.48,0.12,1008,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,190
521102,14.56,0.12,1002,0.00,0.00,16,14.10,14.50,3.96,-1.08,0.64,190
521289,14.56,0.12,1011,0.00,0.00,16,14.10,13.00,3.99,-1.08,0.64,190
521461,14.58,0.12,1012,0.00,0.00,16,14.10,13.00,3.96,-1.08,0.64,190
521649,14.58,0.12,1005,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,190
521836,14.51,0.12,1010,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,190
522008,14.63,0.12,1008,0.00,0.00,16,14.10,13.00,3.96,-1.08,0.64,190
522200,14.54,0.12,1002,0.00,0.00,16,14.10,14.50,3.96,-1.08,0.64,190
522388,14.70,0.12,1012,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,190
522564,14.58,0.12,1005,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,190
522752,14.63,0.12,1010,0.00,0.00,16,14.10,13.50,3.96,-1.08,0.64,190
522939,14.51,0.12,1010,0.00,0.00,16,14.10,13.50,3.96,-1.08,0.64,190
523112,14.56,0.12,1018,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,190
523300,14.55,0.12,1001,0.00,0.00,16,14.10,14.50,3.99,-1.08,0.64,190
523487,14.70,0.12,997,0.00,0.00,16,14.10,14.50,3.93,-1.08,0.64,190
523659,14.70,0.12,1005,0.00,0.00,16,14.10,14.50,3.99,-1.08,0.64,190
523847,14.77,0.12,1015,0.00,0.00,16,14.10,12.50,3.93,-1.08,0.64,192
524034,14.65,0.12,1007,0.00,0.00,16,14.10,14.00,3.99,-1.08,0.64,190
524206,14.67,0.12,1005,0.00,0.00,16,14.10,14.00,3.99,-1.08,0.64,192
524394,14.74,0.12,1014,0.00,0.00,16,14.10,13.00,3.96,-1.08,0.64,192
524566,14.81,0.12,1006,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,192
524754,14.81,0.12,996,0.00,0.00,16,14.10,15.00,3.93,-1.08,0.64,192
524941,14.56,0.12,1008,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,192
525129,14.65,0.12,1005,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
525301,14.58,0.12,996,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
525488,14.70,0.12,1001,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
525676,14.74,0.12,1001,0.00,0.00,16,14.10,14.00,3.96,-1.08,0.64,192
525863,14.77,0.12,1008,0.00,0.00,16,14.10,13.00,3.94,-1.08,0.64,192
526035,14.70,0.12,1001,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
526223,14.70,0.12,997,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
526410,14.63,0.12,1010,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
526582,14.65,0.12,1012,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,192
526769,14.65,0.12,985,0.00,0.00,16,14.10,15.50,3.93,-1.08,0.64,192
526957,14.79,0.12,988,0.00,0.00,16,14.10,15.00,3.93,-1.08,0.64,192
527129,14.77,0.12,1000,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,192
527316,14.79,0.12,1000,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,192
527504,14.74,0.12,997,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
527676,14.72,0.12,999,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
527863,14.72,0.12,1002,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,192
528050,14.63,0.12,1008,0.00,0.00,16,14.10,12.00,3.88,-1.08,0.64,192
528222,14.74,0.12,1003,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,192
528410,14.63,0.12,996,0.00,0.00,16,14.10,14.00,3.88,-1.08,0.64,192
528597,14.67,0.12,1001,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,192
528769,14.65,0.12,1000,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,192
528957,14.72,0.12,992,0.00,0.00,16,14.10,14.00,3.88,-1.08,0.64,192
529129,14.54,0.12,999,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,192
529316,14.60,0.12,1013,0.00,0.00,16,14.10,12.50,3.91,-1.08,0.64,192
529505,14.51,0.12,998,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
529676,14.67,0.12,991,0.00,0.00,16,14.10,15.00,3.93,-1.08,0.64,192
529864,14.58,0.12,992,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
530051,14.72,0.12,1001,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,192
530223,14.63,0.12,1004,0.00,0.00,16,14.10,13.00,3.88,-1.08,0.64,192
530411,14.71,0.12,992,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
530598,14.72,0.12,992,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
530770,14.72,0.12,1000,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,192
530958,14.74,0.12,1002,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,192
531145,14.75,0.12,1004,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,192
531317,14.67,0.12,1001,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,192
531504,14.68,0.12,1006,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,192
531692,14.65,0.12,1007,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,192
531879,14.70,0.12,1005,0.00,0.00,16,14.10,13.50,3.91,-1.08,0.64,192
532051,14.58,0.12,1010,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,192
532239,14.60,0.12,1011,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,192
532410,14.74,0.12,1002,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
532598,14.67,0.12,992,0.00,0.00,16,14.10,15.00,3.93,-1.08,0.64,192
532786,14.79,0.12,1002,0.00,0.00,16,14.10,13.50,3.88,-1.08,0.64,192
532973,14.75,0.12,990,0.00,0.00,16,14.10,15.00,3.93,-1.08,0.64,192
533152,14.72,0.12,996,0.00,0.00,16,14.10,14.00,3.88,-1.08,0.64,192
533335,14.62,0.12,992,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
533506,14.74,0.12,1005,0.00,0.00,16,14.10,13.00,3.88,-1.08,0.64,192
533694,14.67,0.12,993,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
533881,14.79,0.12,994,0.00,0.00,16,14.10,14.00,3.88,-1.08,0.64,192
534070,14.84,0.12,991,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
534242,14.90,0.12,1002,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,192
534430,14.79,0.12,1002,0.00,0.00,16,14.10,13.00,3.91,-1.08,0.64,192
534617,14.74,0.12,996,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
534789,14.63,0.12,1002,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,192
534977,14.71,0.12,1012,0.00,0.00,16,14.10,12.50,3.91,-1.08,0.64,192
535164,14.53,0.12,1008,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,192
535352,14.60,0.12,997,0.00,0.00,16,14.10,14.50,3.93,-1.08,0.64,192
535523,14.58,0.12,997,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,192
535711,14.72,0.12,1011,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,194
535898,14.79,0.12,1008,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,194
536070,14.72,0.12,1000,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
536258,14.76,0.12,1006,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,194
536434,14.72,0.12,1004,0.00,0.00,16,14.10,14.00,3.91,-1.08,0.64,194
536622,14.77,0.12,996,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
536811,14.70,0.12,994,0.00,0.00,16,14.10,14.50,3.93,-1.08,0.64,194
536983,14.79,0.12,1007,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,194
537170,14.70,0.12,1000,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
537358,14.75,0.12,992,0.00,0.00,16,14.10,14.00,3.88,-1.08,0.64,194
537530,14.66,0.12,994,0.00,0.00,16,14.10,15.00,3.93,-1.08,0.64,194
537717,14.73,0.12,1008,0.00,0.00,16,14.10,12.50,3.93,-1.08,0.64,194
537904,14.73,0.12,1000,0.00,0.00,16,14.10,13.50,3.88,-1.08,0.64,194
538076,14.68,0.12,1004,0.00,0.00,16,14.10,13.50,3.88,-1.08,0.64,194
538264,14.60,0.12,993,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
538451,14.77,0.12,1001,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,194
538623,14.79,0.12,1011,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,194
538811,14.81,0.12,998,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
538998,14.70,0.12,999,0.00,0.00,16,14.10,14.00,3.88,-1.08,0.64,194
539186,14.63,0.12,999,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,194
539358,14.70,0.12,1005,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,194
539545,14.84,0.12,998,0.00,0.00,16,14.10,14.00,3.88,-1.08,0.64,194
539717,14.73,0.12,997,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
539904,14.70,0.12,995,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,194
540092,14.79,0.12,1000,0.00,0.00,16,14.10,14.00,3.94,-1.08,0.64,194
540271,14.75,0.12,994,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
540452,14.79,0.12,998,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
540640,14.63,0.12,1000,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
540812,14.68,0.12,996,0.00,0.00,16,14.10,13.50,3.93,-1.08,0.64,194
540999,14.63,0.12,988,0.00,0.00,16,14.10,15.00,3.96,-1.08,0.64,194
541187,14.69,0.12,994,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
541358,14.65,0.12,987,0.00,0.00,16,14.10,14.50,3.99,-1.08,0.64,194
541551,14.65,0.12,997,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,194
541738,14.37,0.12,992,0.00,0.00,16,14.10,14.50,3.93,-1.08,0.64,194
541910,14.51,0.12,988,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
542097,14.46,0.12,998,0.00,0.00,16,14.10,13.00,3.96,-1.08,0.64,194
542285,14.65,0.12,1002,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,194
542457,14.62,0.12,993,0.00,0.00,16,14.10,14.00,3.88,-1.08,0.64,194
542644,14.75,0.12,976,0.00,0.00,16,14.10,15.00,3.93,-1.08,0.64,194
542832,14.79,0.12,996,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,194
543004,14.97,0.12,1002,0.00,0.00,16,14.10,13.00,3.93,-1.08,0.64,194
543191,15.08,0.12,992,0.00,0.00,16,14.10,14.00,3.93,-1.08,0.64,194
543378,15.44,0.12,1016,0.00,0.00,16,14.10,12.00,3.93,-1.08,0.64,194
543550,15.30,0.11,1022,0.00,0.00,16,14.10,11.50,3.93,-1.08,0.64,194
543738,15.19,0.12,1032,0.00,0.00,16,14.10,10.50,3.93,-1.08,0.64,194
543925,15.06,0.14,1015,0.00,0.00,16,14.10,13.00,4.55,-1.08,0.68,194
544097,14.95,0.19,1101,0.00,0.00,16,16.21,15.00,6.88,-1.08,0.74,194
544285,14.00,0.21,1310,0.00,0.00,16,21.84,17.00,8.03,-1.08,0.78,194
