Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%),Coolant Temperature (F)
296502,1.56,14.93,0.10,0.00,1.74,0.00,4.35,3.47,0.00,-1.18,0.00,194
296674,0.78,14.70,0.10,0.00,1.55,0.00,4.35,3.33,0.00,-1.18,0.00,194
296861,0.00,14.24,0.10,0.00,1.71,0.00,4.35,3.45,0.00,-1.18,0.00,194
297049,0.78,14.47,0.10,0.00,1.49,0.00,4.35,3.05,0.00,-1.18,0.00,194
297220,1.56,15.04,0.11,0.00,1.65,0.00,4.50,3.47,0.00,-1.18,0.00,194
297408,3.12,15.39,0.11,0.00,1.73,0.00,4.50,3.61,0.00,-1.18,0.00,194
297595,1.56,14.81,0.10,0.00,1.64,0.00,4.50,3.49,0.00,-1.18,0.00,194
297767,0.00,14.24,0.10,0.00,1.75,0.00,4.35,3.49,0.00,-1.18,0.00,194
297955,0.78,14.24,0.11,0.00,1.74,0.00,4.35,3.49,0.00,-1.18,0.00,194
298142,0.78,14.59,0.10,0.00,1.72,0.00,4.35,3.54,0.00,-1.18,0.00,194
298330,1.56,14.59,0.10,0.00,1.75,0.00,4.35,3.56,0.00,-1.18,0.00,194
298502,0.78,14.47,0.10,0.00,1.77,0.00,4.35,3.51,0.00,-1.18,0.00,194
298689,0.00,14.24,0.10,0.00,1.53,0.00,4.35,3.31,0.00,-1.18,0.00,194
298876,0.00,14.24,0.11,0.00,1.50,0.00,4.35,3.27,0.00,-1.18,0.00,194
301694,0.00,14.59,0.11,0.00,1.75,0.00,4.35,3.45,0.00,-1.18,0.00,194
301866,0.00,14.59,0.14,0.00,2.18,0.00,4.50,4.24,0.00,-1.18,1.18,194
302053,0.00,14.47,0.15,0.00,2.24,0.00,5.22,5.65,34.12,-1.18,1.96,194
302240,-9.38,12.52,0.15,0.00,2.61,0.00,5.66,6.15,34.12,-1.49,2.75,194
302412,-6.25,12.52,0.17,0.00,3.10,0.00,5.80,7.82,34.12,-1.80,4.31,194
302604,-1.56,14.93,0.17,0.00,3.86,0.00,6.09,9.48,34.12,-2.11,5.49,194
302777,-3.12,15.04,0.17,0.00,4.18,0.00,6.09,10.27,34.12,-2.42,5.49,194
302964,-0.78,15.04,0.19,0.00,4.64,0.00,6.09,11.29,34.12,-2.42,5.88,194
303151,-1.56,14.81,0.20,0.00,4.63,0.00,6.38,11.87,34.12,-2.42,6.67,194
303323,-1.56,14.70,0.21,0.00,4.93,0.00,6.67,12.46,34.12,-2.42,7.06,194
303511,-2.34,14.70,0.24,0.00,5.09,0.00,7.11,13.07,34.12,-2.42,7.06,194
303698,-2.34,14.59,0.26,0.00,5.09,0.00,7.69,13.42,34.12,-2.11,7.45,194
303870,-3.91,14.24,0.28,0.00,5.25,0.00,8.42,13.95,34.12,-2.11,7.45,194
304058,-6.25,13.67,0.30,0.00,4.71,0.00,8.85,13.78,34.12,-1.80,7.45,194
304245,-3.12,14.70,0.30,0.00,4.81,0.00,9.29,13.95,34.12,-1.80,7.45,194
304417,-3.91,14.70,0.22,0.00,3.84,0.00,7.98,6.84,34.12,-1.80,0.00,194
304605,-6.25,14.01,0.12,0.00,2.53,0.00,5.08,4.41,33.73,-2.11,0.00,196
304781,-4.69,14.59,0.10,0.00,2.44,0.00,4.35,4.97,33.73,-2.11,0.00,196
304969,-3.91,15.04,0.12,0.00,2.61,0.00,3.77,6.11,33.73,-2.11,0.00,196
305156,-4.69,14.93,0.12,0.00,2.53,0.00,3.77,6.18,33.73,-1.80,0.00,196
305328,-8.59,12.17,0.15,0.00,2.76,0.00,4.06,7.03,33.73,-1.80,1.96,196
305515,-15.62,11.48,0.17,0.00,2.80,0.00,5.08,7.46,33.73,-1.80,3.92,196
305687,-16.41,11.83,0.20,0.00,3.38,0.00,5.66,10.13,33.73,-2.11,5.49,196
305875,-10.94,14.24,0.21,0.00,4.30,0.00,6.24,11.44,33.73,-2.11,5.88,196
306063,-8.59,15.50,0.22,0.00,4.15,0.00,6.67,11.49,33.73,-2.11,5.88,196
306235,-7.81,15.50,0.24,0.00,4.53,0.00,7.11,11.98,33.73,-2.11,6.27,196
306423,-6.25,15.50,0.29,0.00,4.67,0.00,7.69,12.35,33.73,-1.49,6.27,196
306610,-13.28,14.13,0.30,0.00,4.56,0.00,8.71,13.54,33.73,-1.49,8.24,196
306787,-7.03,14.70,0.37,0.00,6.30,0.00,10.01,17.82,33.73,-1.80,10.98,196
306974,-8.59,14.81,0.37,0.00,6.54,0.00,10.88,19.67,33.73,-2.11,11.76,196
307146,-3.12,15.85,0.39,0.00,7.27,0.00,11.46,22.06,33.73,-2.42,14.12,196
307333,-4.69,15.50,0.38,0.00,8.44,0.00,11.75,24.51,33.73,-2.11,14.51,196
307521,0.78,15.62,0.39,0.00,9.53,0.00,12.04,26.93,33.73,-2.11,15.29,196
307693,-1.56,14.93,0.38,0.00,10.16,0.00,11.90,28.71,33.73,-2.11,15.69,196
307880,1.56,15.16,0.39,0.00,11.16,0.00,11.90,32.13,33.73,-2.11,15.29,196
308068,-2.34,14.13,0.32,0.00,10.36,0.00,10.74,27.56,33.73,-3.94,10.98,196
308240,-0.78,14.36,0.28,0.00,9.34,0.00,9.14,25.78,33.73,-4.25,10.59,196
308427,1.56,15.27,0.26,0.00,9.02,0.00,8.56,25.09,33.73,-4.25,9.80,196
308615,0.78,14.81,0.25,0.00,9.25,0.00,8.13,24.32,33.73,-4.56,9.80,196
308787,1.56,14.81,0.24,0.00,8.82,0.00,7.84,23.85,33.73,-4.56,9.41,196
308974,1.56,14.70,0.21,0.00,8.36,0.00,7.69,22.69,33.73,-4.56,8.24,196
309161,0.00,13.32,0.11,0.00,0.00,0.00,4.64,10.61,33.73,-4.87,0.00,196
309333,0.00,12.86,0.17,0.00,0.00,0.00,3.63,15.36,33.73,-4.56,0.00,196
309521,0.00,19.87,0.16,0.00,0.00,0.00,3.63,13.65,33.73,-4.25,0.00,196
309708,0.00,23.54,0.16,0.00,0.00,0.00,3.63,12.30,33.73,-3.35,0.00,196
309880,0.00,23.77,0.16,0.00,0.00,0.00,3.92,10.38,33.73,-3.04,0.39,196
310068,0.00,23.77,0.14,0.00,3.61,0.00,4.21,8.32,33.73,-2.42,1.57,196
310255,0.00,23.77,0.15,0.00,3.65,0.00,4.06,8.48,33.73,-2.42,2.35,196
310427,-6.25,12.63,0.18,0.00,3.76,0.00,4.93,9.88,33.73,-2.11,4.31,196
310615,-14.84,11.48,0.19,0.00,3.91,0.00,5.37,10.43,33.73,-2.11,5.10,196
310807,-9.38,12.86,0.20,0.00,3.85,0.00,6.09,10.94,33.73,-2.11,5.10,196
310979,-7.03,15.04,0.20,0.00,4.20,0.00,6.38,11.04,33.73,-2.11,5.49,196
311166,-7.81,14.81,0.20,0.00,3.85,0.00,6.38,10.98,33.73,-2.11,5.49,196
311338,-6.25,15.04,0.20,0.00,3.91,0.00,6.38,10.94,33.73,-2.11,5.49,196
311525,-4.69,15.27,0.20,0.00,3.92,0.00,6.38,11.08,33.73,-2.11,5.49,196
311713,-3.91,15.27,0.20,0.00,3.97,0.00,6.38,10.98,33.73,-2.42,5.49,196
311900,-3.12,15.04,0.19,0.00,3.92,0.00,6.38,10.43,33.73,-2.42,5.49,196
312072,-0.78,15.39,0.20,0.00,4.27,0.00,6.38,11.04,33.73,-2.42,5.49,196
312260,-1.56,15.04,0.21,0.00,3.95,0.00,6.53,10.94,33.73,-2.11,5.49,196
312436,-0.78,14.81,0.24,0.00,4.34,0.00,6.67,12.35,33.73,-2.42,7.06,196
312624,-3.91,14.70,0.25,0.00,4.70,0.00,7.55,13.89,33.73,-2.42,7.45,196
312811,-1.56,14.70,0.27,0.00,5.53,0.00,7.98,14.90,33.73,-2.11,8.24,196
312988,0.00,15.16,0.29,0.00,5.92,0.00,8.56,16.46,33.73,-2.42,8.63,196
313175,0.78,15.16,0.30,0.00,6.01,0.00,9.00,17.43,33.73,-2.42,9.41,196
313363,1.56,15.04,0.30,0.00,6.12,0.00,9.29,17.74,33.73,-2.42,9.80,196
313539,2.34,15.16,0.31,0.00,6.59,0.00,9.58,18.58,33.73,-2.42,9.80,196
313716,1.56,14.81,0.33,0.00,7.07,0.00,9.87,19.99,33.73,-2.42,10.98,196
313903,2.34,14.81,0.33,0.00,7.06,0.00,10.30,20.15,33.73,-2.73,10.98,196
314080,2.34,14.81,0.34,0.00,7.20,0.00,10.30,20.50,33.73,-2.73,10.98,196
314267,2.34,14.81,0.33,0.00,7.72,0.00,10.45,21.20,33.73,-2.73,10.98,196
314455,2.34,14.59,0.33,0.00,7.39,0.00,10.59,21.20,33.73,-2.73,11.37,196
314627,1.56,14.59,0.33,0.00,7.58,0.00,10.59,21.71,33.73,-2.73,11.37,196
314814,2.34,14.70,0.33,0.00,8.09,0.00,10.59,22.06,33.73,-2.73,11.37,196
315002,1.56,14.47,0.32,0.00,7.82,0.00,10.59,21.80,33.73,-3.04,10.98,196
315174,1.56,14.59,0.27,0.00,6.98,0.00,9.43,16.79,33.33,-3.04,7.84,196
315361,-1.56,13.90,0.23,0.00,5.73,0.00,8.13,15.63,33.33,-3.04,7.45,196
315548,-1.56,14.36,0.17,0.00,4.41,0.00,6.24,8.69,33.33,-3.04,2.75,196
315720,-7.81,13.09,0.13,0.00,3.60,0.00,5.22,8.35,33.33,-3.04,2.75,196
315908,-7.81,13.67,0.12,0.00,3.11,0.00,4.64,8.02,33.33,-3.04,2.75,196
316095,-5.47,14.70,0.12,0.00,3.53,0.00,4.50,8.78,33.33,-3.04,2.75,196
316267,-7.81,14.59,0.12,0.00,3.49,0.00,4.35,8.31,33.33,-3.04,2.75,196
316455,-10.16,13.90,0.12,0.00,3.09,0.00,4.35,8.39,33.33,-3.04,2.35,196
316642,0.00,14.13,0.10,0.00,0.00,0.00,3.92,5.90,33.33,-3.04,0.00,196
316830,0.00,14.70,0.11,0.00,0.00,0.00,3.48,7.33,33.33,-3.04,0.00,196
317002,0.00,17.57,0.11,0.00,0.00,0.00,3.63,7.50,33.33,-2.73,0.00,196
317189,0.00,24.12,0.11,0.00,3.36,0.00,3.92,7.54,33.33,-2.73,1.18,194
317376,0.00,24.12,0.11,0.00,3.36,0.00,3.77,6.84,33.33,-2.73,1.18,194
317564,0.00,21.13,0.11,0.00,3.27,0.00,3.63,7.21,33.33,-2.73,1.18,194
317736,0.00,12.63,0.09,0.00,0.00,0.00,3.48,6.40,33.33,-2.73,0.00,194
317923,0.00,12.17,0.11,0.00,0.00,0.00,3.34,6.73,33.73,-2.73,0.00,194
318095,0.00,15.16,0.10,0.00,0.00,0.00,3.48,6.51,33.73,-2.73,0.00,194
318283,0.00,23.43,0.10,0.00,0.00,0.00,3.63,6.37,33.73,-2.73,0.00,194
318470,0.00,23.89,0.10,0.00,0.00,0.00,3.63,6.00,33.73,-2.42,0.00,194
318658,0.00,24.12,0.11,0.00,0.00,0.00,3.48,6.07,33.73,-2.42,0.00,194
318830,0.00,23.54,0.11,0.00,0.00,0.00,3.48,6.37,33.73,-2.42,0.00,194
319022,0.00,24.00,0.11,0.00,0.00,0.00,3.48,6.22,33.73,-2.42,0.00,194
319193,0.00,23.77,0.11,0.00,0.00,0.00,3.48,6.15,33.73,-2.42,0.00,194
319386,0.00,24.00,0.11,0.00,0.00,0.00,3.48,5.65,33.73,-2.42,0.00,194
319573,0.00,23.66,0.11,0.00,0.00,0.00,3.63,6.18,33.73,-2.42,0.00,194
319745,0.00,23.89,0.12,0.00,2.63,0.00,3.92,5.77,33.73,-2.11,0.00,194
319933,5.47,23.54,0.11,0.00,2.13,0.00,4.21,4.69,33.73,-1.49,0.00,194
320109,10.94,23.43,0.11,0.00,2.20,0.00,4.06,4.44,33.73,-1.49,0.00,194
320297,8.59,21.25,0.11,0.00,2.19,0.00,3.77,4.50,33.73,-1.49,0.00,194
320484,2.34,13.78,0.11,0.00,2.14,0.00,3.77,4.50,33.73,-1.49,0.00,194
320671,0.78,12.17,0.11,0.00,2.12,0.00,3.77,4.53,33.73,-1.49,0.00,194
320843,-0.78,11.83,0.11,0.00,2.12,0.00,3.77,4.50,33.73,-1.49,0.00,194
321031,-3.12,11.83,0.10,0.00,2.08,0.00,3.77,4.22,33.73,-1.49,0.00,194
321203,-4.69,11.94,0.10,0.00,1.79,0.00,3.77,3.97,33.73,-1.49,0.00,194
321390,-4.69,12.40,0.10,0.00,1.74,0.00,3.77,3.94,33.73,-1.18,0.00,194
321578,-6.25,12.75,0.09,0.00,1.68,0.00,3.92,3.52,33.73,-1.18,0.00,194
321750,-7.03,12.86,0.10,0.00,1.65,0.00,3.92,3.56,33.73,-1.18,0.00,194
321937,-7.03,12.98,0.10,0.00,1.59,0.00,3.92,3.51,33.73,-1.18,0.00,194
322124,-7.81,13.44,0.10,0.00,1.58,0.00,4.06,3.56,33.73,-1.18,0.00,194
322296,-7.81,13.67,0.10,0.00,1.55,0.00,4.06,3.61,33.73,-1.18,0.00,194
322484,-7.81,13.90,0.10,0.00,1.55,0.00,4.06,3.54,33.73,-1.18,0.00,194
322671,-7.81,14.01,0.10,0.00,1.54,0.00,4.06,3.56,33.73,-1.18,0.00,194
322859,-8.59,14.01,0.11,0.00,1.50,0.00,4.06,3.56,33.73,-1.18,0.00,194
323031,-8.59,14.13,0.10,0.00,1.51,0.00,4.06,3.51,33.73,-1.18,0.00,194
323218,-8.59,14.01,0.10,0.00,1.49,0.00,4.06,3.38,33.73,-1.18,0.00,194
323406,-8.59,14.13,0.11,0.00,1.47,0.00,4.21,3.38,33.73,-1.18,0.00,194
323578,-8.59,14.36,0.10,0.00,1.64,0.00,4.21,3.45,33.73,-1.18,0.00,194
323765,-8.59,14.59,0.11,0.00,1.44,0.00,4.35,3.31,33.73,-1.18,0.00,194
323952,-8.59,14.70,0.12,0.00,1.64,0.00,4.50,3.64,33.73,-1.18,0.00,194
324124,-7.81,14.81,0.11,0.00,1.67,0.00,4.64,3.74,33.73,-1.18,0.00,194
324312,-7.81,14.93,0.11,0.00,1.70,0.00,4.64,3.56,33.73,-1.18,0.00,194
324499,-7.81,14.81,0.11,0.00,1.67,0.00,4.64,3.69,33.73,-1.18,0.00,194
324671,-7.81,15.04,0.11,0.00,1.45,0.00,4.64,3.42,33.73,-1.18,0.00,194
324863,-7.03,15.39,0.11,0.00,1.61,0.00,4.79,3.61,33.73,-1.18,0.00,194
325035,-6.25,15.62,0.12,0.00,1.64,0.00,4.93,3.87,33.73,-1.18,0.00,194
325223,-5.47,15.96,0.11,0.00,1.69,0.00,4.93,3.74,33.73,-1.18,0.00,194
325410,-5.47,15.62,0.12,0.00,1.71,0.00,4.93,3.84,33.73,-1.18,0.00,194
325598,-4.69,15.50,0.12,0.00,1.72,0.00,4.93,3.91,33.73,-1.18,0.00,194
325774,-4.69,15.39,0.11,0.00,1.75,0.00,4.79,3.61,33.73,-1.18,0.00,194
325951,-4.69,15.39,0.12,0.00,1.74,0.00,4.79,3.87,33.73,-1.18,0.00,194
326138,-3.91,15.27,0.11,0.00,1.72,0.00,4.79,3.77,33.73,-1.18,0.00,194
326315,-3.91,15.39,0.12,0.00,1.70,0.00,4.79,3.91,33.73,-1.18,0.00,194
326507,-3.12,15.50,0.11,0.00,1.74,0.00,4.79,3.78,33.73,-1.18,0.00,194
326679,-3.12,15.50,0.11,0.00,1.74,0.00,4.79,3.78,33.73,-1.18,0.00,194
326867,-3.12,15.16,0.12,0.00,1.74,0.00,4.79,3.94,33.73,-1.18,0.00,194
327054,-2.34,15.27,0.12,0.00,1.77,0.00,4.79,3.97,33.73,-1.18,0.00,194
327241,-2.34,15.16,0.11,0.00,1.77,0.00,4.79,3.78,33.73,-1.18,0.00,194
327414,-2.34,14.93,0.11,0.00,1.76,0.00,4.64,3.86,33.73,-1.18,0.00,194
327601,-2.34,15.04,0.11,0.00,1.80,0.00,4.64,3.81,33.73,-1.18,0.00,194
327789,-0.78,15.27,0.10,0.00,1.77,0.00,4.64,3.69,33.73,-1.18,0.00,194
327961,-0.78,15.39,0.14,0.00,2.21,0.00,4.64,4.16,33.73,-1.18,1.18,194
328148,1.56,15.62,0.16,0.00,2.58,0.00,5.37,5.87,33.73,-1.18,1.96,194
328336,-9.38,13.09,0.15,0.00,2.77,0.00,5.66,6.59,33.73,-1.49,2.75,194
328523,-10.16,12.75,0.14,0.00,2.75,0.00,5.51,7.03,33.73,-1.80,3.14,194
328695,-3.12,15.16,0.14,0.00,2.99,0.00,5.37,6.81,33.73,-2.11,3.53,194
328883,-0.78,15.85,0.15,0.00,3.35,0.00,5.37,8.03,33.73,-2.11,3.53,194
329070,-2.34,15.16,0.17,0.00,3.56,0.00,5.66,8.40,33.73,-2.11,3.92,194
329242,-4.69,14.24,0.19,0.00,3.37,0.00,6.09,9.13,33.73,-1.80,4.71,194
329429,-7.03,13.78,0.22,0.00,3.53,0.00,6.67,9.61,33.73,-1.80,5.10,194
329617,-5.47,14.36,0.26,0.00,3.49,0.00,7.25,10.13,33.73,-1.49,5.49,194
329789,-8.59,14.47,0.31,0.00,3.97,0.00,8.27,10.78,33.73,-1.18,5.49,194
329976,-11.72,13.09,0.33,0.00,3.41,0.00,9.72,11.04,33.73,-1.18,5.88,194
330164,-10.16,13.67,0.31,0.00,4.01,0.00,10.01,12.02,33.73,-1.18,6.67,194
330336,-1.56,16.08,0.29,0.00,4.27,0.00,10.01,12.52,33.73,-1.49,6.67,194
330523,-1.56,16.42,0.29,0.00,4.63,0.00,9.72,13.12,33.73,-1.80,6.67,194
330695,0.00,15.62,0.27,0.00,4.84,0.00,9.29,13.42,34.12,-1.80,6.67,194
330883,3.12,15.96,0.26,0.00,5.18,0.00,8.85,13.71,34.12,-2.11,6.67,194
331070,1.56,15.16,0.25,0.00,5.18,0.00,8.42,14.13,34.12,-2.11,6.67,194
331257,3.12,15.04,0.23,0.00,4.95,0.00,7.98,14.07,34.12,-2.42,6.67,194
331429,3.91,15.16,0.23,0.00,5.46,0.00,7.69,14.18,34.12,-2.42,6.67,194
331617,2.34,14.70,0.22,0.00,5.33,0.00,7.55,14.18,34.12,-2.73,6.67,194
331804,3.12,14.59,0.21,0.00,5.35,0.00,7.40,14.31,34.12,-2.73,6.67,194
331976,3.12,14.81,0.21,0.00,5.62,0.00,7.25,14.30,34.12,-3.04,6.67,194
332164,3.12,14.70,0.21,0.00,5.37,0.00,7.25,14.73,34.12,-3.04,7.06,194
332351,3.91,14.70,0.21,0.00,5.50,0.00,7.25,15.09,34.12,-3.04,7.45,194
332523,3.91,14.70,0.22,0.00,6.16,0.00,7.25,15.97,34.12,-3.35,8.24,194
332711,3.91,14.59,0.24,0.00,6.26,0.00,7.55,18.19,34.12,-3.35,9.02,194
332898,3.12,14.47,0.27,0.00,7.62,0.00,7.98,20.50,34.12,-3.64,10.20,194
333070,4.69,14.70,0.28,0.00,7.91,0.00,8.71,22.88,34.12,-3.64,10.98,194
333257,6.25,15.04,0.30,0.00,8.79,0.00,9.00,25.09,34.12,-3.94,11.37,194
333445,6.25,14.93,0.30,0.00,9.83,0.00,9.14,26.72,33.73,-4.25,11.76,194
333617,6.25,14.59,0.30,0.00,10.02,0.00,9.29,27.35,33.73,-4.25,11.76,194
333804,5.47,14.47,0.29,0.00,10.67,0.00,9.14,28.29,33.73,-4.56,11.76,194
333992,3.91,14.24,0.28,0.00,10.26,0.00,9.00,28.61,33.73,-4.87,11.37,194
334168,3.12,14.36,0.26,0.00,9.94,0.00,8.85,27.45,33.73,-4.87,11.37,194
334356,5.47,14.93,0.24,0.00,9.44,0.00,8.56,26.62,33.73,-5.18,10.98,194
334532,0.00,13.09,0.11,0.00,0.00,0.00,5.80,12.92,33.73,-5.18,0.00,194
334720,0.00,18.15,0.15,0.00,0.00,0.00,3.92,13.59,33.73,-4.56,0.00,194
334892,0.00,24.58,0.16,0.00,0.00,0.00,3.77,14.37,33.73,-4.25,0.00,194
335084,0.00,24.46,0.16,0.00,0.00,0.00,3.77,12.57,33.73,-3.94,0.00,194
335256,0.00,23.77,0.16,0.00,4.60,0.00,4.21,11.08,33.73,-3.04,1.18,194
335443,0.00,23.66,0.14,0.00,4.25,0.00,4.21,9.70,33.73,-2.73,3.14,194
335630,-3.12,15.85,0.15,0.00,3.87,0.00,4.64,9.17,33.73,-2.73,4.31,194
335802,-10.16,11.94,0.19,0.00,4.79,0.00,5.37,12.24,33.73,-3.04,6.27,194
335990,-10.94,13.32,0.22,0.00,5.12,0.00,6.38,14.18,33.73,-3.04,7.06,194
336177,-10.94,13.90,0.26,0.00,5.42,0.00,7.40,14.84,33.73,-2.42,8.24,194
336349,-10.16,14.59,0.37,0.00,7.53,0.00,9.43,22.69,33.73,-2.73,12.94,196
336537,-10.94,14.01,0.40,0.00,7.66,0.00,11.17,24.42,33.73,-2.73,14.12,196
336724,-5.47,15.73,0.44,0.00,9.11,0.00,12.48,28.18,33.73,-0.89,17.65,196
336896,-5.47,15.50,0.44,0.00,9.45,0.00,13.35,29.36,33.73,-0.27,19.22,196
337084,-2.34,15.62,0.45,0.00,10.53,0.00,13.49,31.24,33.73,0.35,19.61,196
337276,-0.78,15.39,0.46,0.00,10.93,0.00,13.78,32.13,33.73,0.66,20.00,196
337448,-0.78,15.16,0.46,0.00,11.72,0.00,14.07,34.05,33.73,0.97,20.00,196
337635,0.00,14.93,0.48,0.00,12.77,0.00,14.22,37.10,33.73,1.28,20.39,196
337807,0.00,14.81,0.48,0.00,12.58,0.00,14.36,37.59,33.73,1.57,20.39,196
337994,-0.78,14.59,0.51,0.00,13.96,0.00,14.51,40.66,33.73,2.49,20.39,196
338182,-0.78,14.59,0.52,0.00,14.60,0.00,14.65,43.00,33.73,2.49,20.78,196
338369,-1.56,14.47,0.54,0.00,15.71,0.00,14.95,45.98,33.73,2.80,20.78,196
338541,-3.91,14.24,0.53,0.00,15.28,0.00,14.95,48.10,33.73,2.49,20.00,196
338729,-4.69,14.24,0.52,0.00,16.55,0.00,14.80,49.31,39.61,1.88,18.82,196
338916,-3.12,14.47,0.51,0.00,15.86,0.00,14.51,48.10,38.43,0.04,17.65,196
339088,-3.12,14.70,0.49,0.00,15.60,0.00,14.22,48.25,32.16,-0.58,17.25,196
339276,-3.12,14.81,0.47,0.00,15.45,0.00,13.93,46.59,31.76,-0.89,16.86,196
339447,-0.78,15.04,0.44,0.00,15.76,0.00,13.78,46.44,30.59,-1.49,16.47,196
339635,-0.78,14.81,0.45,0.00,16.14,0.00,13.49,47.04,30.59,-1.80,16.08,196
339822,0.00,14.70,0.40,0.00,15.06,0.00,12.77,42.58,30.59,-2.42,14.90,196
339994,-1.56,14.36,0.35,0.00,14.00,0.00,11.61,37.60,32.94,-5.18,13.33,196
340182,0.78,15.04,0.29,0.00,12.77,0.00,10.74,35.27,33.33,-5.18,12.55,194
340369,3.12,15.16,0.26,0.00,12.11,0.00,9.58,31.35,33.33,-5.49,11.37,194
340541,4.69,14.81,0.24,0.00,10.05,0.00,8.85,27.66,33.33,-5.49,10.59,194
340729,4.69,15.16,0.17,0.00,9.41,0.00,7.84,22.09,33.33,-5.49,3.92,194
340916,0.00,12.75,0.19,0.00,0.00,0.00,4.06,18.65,33.33,-5.18,0.00,194
341088,0.00,22.85,0.20,0.00,0.00,0.00,3.77,19.34,33.33,-4.87,0.00,194
341275,0.00,23.43,0.19,0.00,0.00,0.00,3.77,18.19,33.33,-3.94,0.00,194
341463,0.00,23.77,0.18,0.00,0.00,0.00,3.77,13.95,33.33,-3.64,0.00,194
341639,0.00,23.89,0.16,0.00,5.29,0.00,4.21,12.96,33.33,-3.35,1.96,194
341827,0.00,23.20,0.16,0.00,4.44,0.00,4.50,11.08,33.33,-3.04,3.92,194
342006,-14.06,11.37,0.16,0.00,4.78,0.00,5.22,11.98,33.33,-3.35,5.88,194
342193,-9.38,14.01,0.20,0.00,5.56,0.00,5.80,15.50,33.33,-3.64,6.67,194
342365,-10.16,14.47,0.20,0.00,5.96,0.00,6.24,15.15,33.33,-3.64,7.06,194
342553,-7.81,15.04,0.21,0.00,5.93,0.00,6.53,15.63,33.33,-3.64,7.45,194
342740,-5.47,15.27,0.19,0.00,5.43,0.00,6.82,15.23,33.33,-3.35,7.45,194
342928,-3.12,15.50,0.18,0.00,5.45,0.00,6.38,15.42,33.33,-3.64,5.49,194
343100,-6.25,14.36,0.13,0.00,4.44,0.00,5.22,9.48,33.33,-3.64,2.35,194
343287,-11.72,12.98,0.12,0.00,3.45,0.00,4.21,8.61,33.33,-3.64,1.96,194
343475,0.00,14.01,0.11,0.00,0.00,0.00,3.34,8.18,33.33,-3.64,0.00,194
343647,0.00,14.36,0.12,0.00,0.00,0.00,3.19,9.18,33.33,-3.64,0.00,194
343834,0.00,15.96,0.11,0.00,0.00,0.00,3.34,9.04,33.33,-3.35,0.00,194
344022,0.00,23.08,0.11,0.00,0.00,0.00,3.34,8.23,33.33,-3.35,0.00,194
344193,0.00,24.69,0.10,0.00,0.00,0.00,3.34,7.74,33.33,-3.35,0.00,194
344381,0.00,23.77,0.11,0.00,0.00,0.00,3.34,7.82,33.33,-3.35,0.00,194
344568,0.00,24.00,0.10,0.00,0.00,0.00,3.34,7.65,33.33,-3.35,0.00,194
344740,0.00,24.23,0.10,0.00,0.00,0.00,3.34,7.62,33.33,-3.35,0.00,194
344932,0.00,23.54,0.10,0.00,0.00,0.00,3.34,7.21,33.33,-3.35,0.00,194
345120,0.00,23.66,0.10,0.00,0.00,0.00,3.34,7.03,33.33,-3.35,0.00,194
345292,0.00,24.00,0.10,0.00,0.00,0.00,3.48,6.95,33.33,-3.04,0.00,192
345479,0.00,24.00,0.10,0.00,0.00,0.00,3.48,6.99,33.33,-3.04,0.00,192
345667,0.00,23.66,0.09,0.00,0.00,0.00,3.48,6.77,33.33,-3.04,0.00,192
345843,0.00,23.66,0.10,0.00,0.00,0.00,3.48,6.95,33.33,-3.04,0.00,192
346031,0.00,24.00,0.10,0.00,0.00,0.00,3.48,6.77,33.33,-3.04,0.00,192
346207,0.00,24.00,0.10,0.00,0.00,0.00,3.48,6.70,33.33,-3.04,0.00,192
346395,0.00,23.89,0.09,0.00,0.00,0.00,3.48,6.40,33.33,-3.04,0.00,192
346567,0.00,23.66,0.10,0.00,0.00,0.00,3.48,6.55,33.33,-3.04,0.00,192
346754,0.00,24.00,0.10,0.00,0.00,0.00,3.63,6.51,33.33,-3.04,0.00,192
346942,0.00,23.77,0.10,0.00,0.00,0.00,3.63,6.29,33.33,-2.73,0.00,192
347114,0.00,24.00,0.09,0.00,0.00,0.00,3.63,6.22,33.33,-2.73,0.00,192
347306,0.00,23.66,0.10,0.00,0.00,0.00,3.63,6.26,33.33,-2.73,0.00,192
347478,0.00,24.00,0.09,0.00,0.00,0.00,3.63,5.45,33.33,-2.73,0.00,192
347665,0.00,23.77,0.10,0.00,0.00,0.00,3.63,6.04,33.33,-2.73,0.00,192
347853,0.00,23.89,0.09,0.00,0.00,0.00,3.63,6.15,33.33,-2.73,0.00,192
348040,0.00,23.89,0.10,0.00,0.00,0.00,3.63,6.11,33.33,-2.73,0.00,192
348212,0.00,23.89,0.10,0.00,0.00,0.00,3.63,6.15,33.33,-2.73,0.00,192
348399,0.00,23.77,0.09,0.00,0.00,0.00,3.63,5.96,33.33,-2.42,0.00,192
348587,0.00,23.89,0.09,0.00,0.00,0.00,3.63,5.61,33.33,-2.42,0.00,192
348759,0.00,24.12,0.10,0.00,0.00,0.00,3.48,5.74,33.33,-2.42,0.00,192
348951,0.00,24.00,0.10,0.00,0.00,0.00,3.48,5.65,33.33,-2.42,0.00,192
