Time (msec),A/F Correction #1 (%),A/F Sensor #1 (AFR),Engine Load* (g/rev),Feedback Knock Correction* (degrees),Injector Duty Cycle (%),Knock Correction Advance (degrees),Manifold Absolute Pressure (psi),Mass Airflow (g/s),Primary Wastegate Duty Cycle (%),Target Boost* (psi relative sea level),Throttle Opening Angle (%)
287841,-3.91,15.16,0.12,0.00,1.92,0.00,5.37,4.20,40.39,-1.08,0.00
288014,-3.91,15.16,0.14,0.00,1.89,0.00,5.37,4.36,40.39,-1.08,0.00
288189,-3.12,15.27,0.14,0.00,2.11,0.00,5.51,4.72,40.39,-1.08,0.00
288361,-3.12,15.27,0.13,0.00,1.95,0.00,5.37,4.36,40.39,-1.08,0.00
288532,-3.12,15.04,0.12,0.00,1.75,0.00,5.37,4.11,40.39,-1.08,0.00
288704,-3.91,14.81,0.13,0.00,1.91,0.00,5.37,4.06,40.39,-1.08,0.00
288876,-3.12,15.16,0.13,0.00,1.91,0.00,5.51,4.33,40.39,-1.08,0.00
289049,-2.34,15.62,0.13,0.00,1.94,0.00,5.51,4.25,40.39,-1.08,0.00
289221,-2.34,15.27,0.14,0.00,1.87,0.00,5.51,4.28,40.39,-1.08,0.00
289393,-1.56,15.50,0.13,0.00,1.98,0.00,5.66,4.63,40.39,-1.08,0.00
289580,-0.78,15.50,0.12,0.00,1.97,0.00,5.37,4.28,40.39,-1.08,0.00
289752,-1.56,15.16,0.14,0.00,1.93,0.00,5.37,4.48,40.39,-1.08,0.00
289924,-0.78,15.27,0.12,0.00,2.00,0.00,5.37,4.14,40.39,-1.08,0.00
290097,-0.78,15.04,0.12,0.00,1.93,0.00,5.37,4.22,40.39,-1.08,0.00
290269,-0.78,15.16,0.13,0.00,1.94,0.00,5.37,4.36,40.39,-1.08,0.00
290441,0.78,15.27,0.12,0.00,1.77,0.00,5.37,4.22,40.39,-1.08,0.00
290613,0.78,15.50,0.14,0.00,2.18,0.00,5.37,4.88,40.39,-1.08,1.18
290785,0.00,15.04,0.16,0.00,2.67,0.00,5.80,5.90,40.39,-1.08,1.96
290957,-3.12,14.47,0.17,0.00,2.79,0.00,6.09,6.81,40.39,-1.39,2.75
291134,-3.91,13.78,0.19,0.00,2.92,0.00,6.38,7.54,40.39,-1.39,3.14
291306,-2.34,14.24,0.21,0.00,3.45,0.00,6.82,8.52,40.39,-1.39,4.31
291482,-4.69,14.13,0.26,0.00,3.44,0.00,7.40,10.79,40.39,-1.39,5.88
291654,-7.81,13.44,0.31,0.00,4.44,0.00,9.00,12.53,40.39,-1.39,7.45
291826,-7.03,13.44,0.33,0.00,4.47,0.00,10.45,13.54,40.39,-1.39,8.24
291998,-1.56,14.81,0.34,0.00,4.66,0.00,10.88,13.67,40.39,-1.08,8.63
292170,0.00,15.50,0.37,0.00,4.55,0.00,11.46,13.36,40.39,-1.08,9.02
292356,0.00,15.62,0.44,0.00,4.09,0.00,12.62,12.26,40.39,-1.08,9.41
292517,-3.91,15.04,0.40,0.00,3.73,0.00,13.20,14.49,40.39,-1.08,13.33
292692,0.78,15.04,0.36,0.00,3.98,0.00,13.49,14.01,40.39,-1.08,13.73
292862,10.16,16.42,0.38,0.00,5.58,0.00,13.20,15.92,40.39,-1.39,13.73
293047,9.38,16.54,0.38,0.00,5.76,0.00,12.91,17.39,40.39,-1.39,14.12
293222,9.38,15.50,0.38,0.00,6.18,0.00,12.91,19.34,40.39,-1.70,14.12
293394,14.06,15.85,0.38,0.00,7.15,0.00,12.62,21.20,40.39,-2.01,14.12
293566,14.06,15.73,0.37,0.00,7.42,0.00,12.33,22.51,40.39,-2.32,14.12
293743,16.41,15.50,0.37,0.00,7.94,0.00,12.04,23.85,40.39,-2.32,14.12
293915,17.19,15.16,0.36,0.00,8.07,0.00,11.90,25.08,40.39,-2.63,14.12
294092,19.53,15.27,0.34,0.00,8.12,0.00,11.75,25.27,40.39,-2.94,14.12
294264,21.09,15.39,0.34,0.00,9.71,0.00,11.46,27.44,40.39,-2.94,14.12
294441,21.09,14.81,0.34,0.00,9.66,0.00,11.32,28.80,40.39,-3.25,14.12
294614,20.31,14.47,0.34,0.00,9.95,0.00,11.03,29.68,40.39,-3.25,14.12
294787,19.53,14.13,0.33,0.00,10.63,0.00,10.74,30.75,40.39,-3.56,14.12
294959,19.53,14.47,0.32,0.00,10.91,0.00,10.74,29.79,40.39,-3.87,8.24
295133,0.00,12.29,0.14,0.00,0.00,0.00,5.66,10.15,40.39,-4.49,0.00
295305,0.00,11.25,0.16,0.00,0.00,0.00,3.92,15.70,40.39,-4.18,0.00
295478,0.00,13.44,0.18,0.00,0.00,0.00,3.77,14.18,40.39,-3.87,0.00
295655,0.00,19.75,0.17,0.00,0.00,0.00,3.92,12.14,40.39,-3.56,0.78
295827,0.00,23.89,0.16,0.00,4.24,0.00,4.79,10.43,40.39,-2.63,3.92
296004,0.00,21.82,0.16,0.00,4.24,0.00,5.08,10.43,40.39,-2.63,4.71
296177,-7.81,12.06,0.24,0.00,6.06,0.00,6.09,14.07,40.39,-2.63,7.84
296353,-12.50,12.29,0.31,0.00,6.04,0.00,8.42,17.02,40.39,-2.01,11.37
296521,-11.72,12.52,0.47,0.00,9.36,0.00,11.90,25.89,40.39,-0.77,17.25
296696,-9.38,14.13,0.44,0.00,8.70,0.00,13.20,25.67,40.39,-0.77,18.04
296872,-5.47,15.50,0.44,0.00,8.86,0.00,13.35,26.40,40.39,-0.15,18.43
297042,-3.91,15.62,0.43,0.00,9.06,0.00,13.49,27.55,40.39,-0.15,18.43
297218,0.00,15.73,0.43,0.00,9.80,0.00,13.49,28.49,40.39,-0.15,18.43
297391,0.78,15.50,0.42,0.00,9.64,0.00,13.64,28.59,40.39,-0.15,17.65
297552,2.34,15.50,0.40,0.00,9.93,0.00,13.35,27.75,40.39,-0.77,14.51
297739,1.56,14.81,0.36,0.00,8.78,0.00,12.04,24.69,40.39,-2.63,12.94
297901,4.69,14.93,0.33,0.00,8.34,0.00,11.61,23.94,40.39,-3.25,12.16
298077,6.25,15.50,0.31,0.00,7.62,0.00,11.03,22.99,40.39,-3.25,11.37
298249,7.81,15.39,0.29,0.00,7.72,0.00,10.30,21.80,40.39,-3.25,8.63
298421,5.47,14.93,0.23,0.00,6.31,0.00,8.71,16.19,40.39,-3.25,7.45
298608,4.69,13.78,0.20,0.00,5.43,0.00,7.40,15.16,40.39,-3.25,4.71
298780,0.78,13.78,0.15,0.00,4.42,0.00,5.80,10.78,40.39,-3.25,3.53
298941,-0.78,13.44,0.13,0.00,3.95,0.00,5.08,9.56,40.39,-3.25,2.75
299126,0.00,14.01,0.12,0.00,3.44,0.00,4.50,9.39,40.39,-3.25,2.75
299298,0.00,14.47,0.12,0.00,3.41,0.00,4.21,9.17,40.39,-3.25,1.96
299469,-2.34,14.13,0.11,0.00,3.42,0.00,4.06,8.11,40.39,-3.25,0.78
299641,0.00,13.55,0.11,0.00,0.00,0.00,3.63,8.35,40.39,-3.25,0.00
299813,0.00,14.70,0.12,0.00,0.00,0.00,3.48,8.65,40.39,-3.25,0.00
299985,0.00,17.80,0.10,0.00,0.00,0.00,3.63,7.70,40.39,-3.25,0.00
300169,0.00,23.66,0.10,0.00,0.00,0.00,3.63,7.21,40.39,-3.25,0.00
300341,0.00,23.43,0.10,0.00,0.00,0.00,3.77,7.10,40.39,-3.25,0.00
300513,0.00,24.00,0.10,0.00,0.00,0.00,3.77,6.92,40.39,-2.94,0.00
300685,0.00,23.77,0.09,0.00,0.00,0.00,3.77,6.07,40.39,-2.94,0.00
300857,0.00,23.89,0.09,0.00,0.00,0.00,3.77,6.48,40.39,-2.94,0.00
301029,0.00,24.00,0.09,0.00,0.00,0.00,3.77,6.55,40.39,-2.94,0.00
301201,0.00,23.54,0.09,0.00,0.00,0.00,3.77,6.18,40.39,-2.94,0.00
301379,0.00,23.77,0.09,0.00,0.00,0.00,3.77,6.33,40.39,-2.94,0.00
301557,0.00,23.77,0.09,0.00,0.00,0.00,3.77,5.90,40.39,-2.63,0.00
301722,0.00,23.77,0.10,0.00,0.00,0.00,3.77,6.33,40.39,-2.63,0.00
301894,0.00,23.89,0.10,0.00,0.00,0.00,3.77,6.37,40.39,-2.63,0.00
302082,0.00,23.66,0.09,0.00,0.00,0.00,3.77,6.33,40.39,-2.63,0.00
302243,0.00,23.66,0.10,0.00,0.00,0.00,3.77,5.96,40.39,-2.63,0.00
302430,0.00,23.66,0.12,0.00,0.00,0.00,3.77,6.48,40.39,-2.32,0.00
302602,0.00,23.66,0.13,0.00,2.59,0.00,4.35,5.48,40.39,-2.01,0.00
302764,0.00,23.66,0.14,0.00,2.29,0.00,4.93,5.65,40.39,-1.08,0.00
302951,0.00,23.77,0.12,0.00,2.41,0.00,4.79,4.79,40.39,-1.39,0.00
303127,0.00,17.23,0.12,0.00,2.36,0.00,4.64,4.94,40.39,-1.39,0.00
303287,-0.78,14.93,0.12,0.00,2.07,0.00,4.50,4.72,40.39,-1.39,0.00
303464,0.00,14.93,0.12,0.00,2.06,0.00,4.50,4.63,40.39,-1.39,0.00
303640,-0.78,14.70,0.12,0.00,2.01,0.00,4.50,4.59,40.39,-1.08,0.00
303812,-1.56,14.36,0.11,0.00,1.99,0.00,4.50,4.44,40.39,-1.08,0.00
303988,-2.34,13.90,0.11,0.00,1.97,0.00,4.50,4.22,40.39,-1.08,0.00
304157,-2.34,13.78,0.11,0.00,1.95,0.00,4.50,4.25,40.39,-1.08,0.00
304334,-2.34,14.01,0.11,0.00,1.91,0.00,4.50,3.98,40.39,-1.08,0.00
304506,-2.34,14.13,0.12,0.00,1.89,0.00,4.50,4.20,40.39,-1.08,0.00
304678,-2.34,14.36,0.11,0.00,1.86,0.00,4.50,4.00,40.39,-1.08,0.00
304855,-3.12,14.13,0.10,0.00,1.83,0.00,4.35,3.47,40.39,-1.08,0.00
305033,-3.91,13.78,0.12,0.00,1.79,0.00,4.35,3.98,40.39,-1.08,0.00
305205,-3.91,14.01,0.12,0.00,1.76,0.00,4.50,4.03,40.39,-1.08,0.00
305385,-3.91,14.13,0.11,0.00,1.76,0.00,4.64,3.80,40.39,-1.08,0.00
305549,-4.69,13.90,0.12,0.00,1.70,0.00,4.64,3.95,40.39,-1.08,0.00
305721,-4.69,14.01,0.12,0.00,1.69,0.00,4.79,3.82,40.39,-1.08,0.00
305893,-4.69,14.13,0.11,0.00,1.70,0.00,4.79,3.80,40.39,-1.08,0.00
306075,-4.69,14.13,0.11,0.00,1.47,0.00,4.93,3.33,40.39,-1.08,0.00
306247,-3.91,14.59,0.12,0.00,1.84,0.00,5.08,3.88,40.39,-1.08,0.00
306417,-3.91,14.70,0.11,0.00,1.67,0.00,5.08,3.88,40.39,-1.08,0.00
306589,-3.91,15.04,0.12,0.00,1.85,0.00,5.08,3.95,40.39,-1.08,0.00
306776,-3.12,15.27,0.12,0.00,1.90,0.00,5.22,4.00,40.39,-1.08,0.00
306948,-3.12,15.27,0.12,0.00,1.91,0.00,5.22,4.04,40.39,-1.08,0.00
307120,-2.34,15.39,0.14,0.00,2.11,0.00,5.37,4.28,40.39,-1.08,0.00
307297,-1.56,15.62,0.13,0.00,1.95,0.00,5.51,4.53,40.39,-1.08,0.00
307469,-1.56,15.39,0.12,0.00,1.98,0.00,5.37,4.14,40.39,-1.08,0.00
307641,-1.56,15.04,0.14,0.00,2.20,0.00,5.37,4.53,40.39,-1.08,0.78
307812,-1.56,15.16,0.19,0.00,2.93,0.00,5.95,6.59,40.39,-1.08,2.35
307984,-7.03,14.93,0.17,0.00,2.90,0.00,6.38,6.70,40.39,-1.08,2.75
308160,-11.72,12.63,0.21,0.00,2.95,0.00,6.82,7.54,40.39,-1.08,3.92
308339,-5.47,13.32,0.23,0.00,3.38,0.00,7.55,9.22,40.39,-1.08,4.71
308504,-6.25,14.70,0.26,0.00,3.75,0.00,8.13,10.38,40.39,-1.39,5.88
308675,-7.03,14.47,0.29,0.00,4.10,0.00,9.14,12.26,40.39,-1.39,7.84
308847,-6.25,14.59,0.32,0.00,4.81,0.00,10.01,14.78,40.39,-1.39,9.02
309031,-4.69,14.81,0.32,0.00,5.04,0.00,10.59,15.23,40.39,-1.70,9.41
309191,1.56,16.19,0.33,0.00,5.72,0.00,10.74,16.12,40.39,-1.70,9.80
309368,0.78,15.96,0.35,0.00,5.53,0.00,10.88,16.19,40.39,-1.70,10.20
309540,0.78,15.39,0.40,0.00,5.59,0.00,11.61,16.19,40.39,-1.39,10.59
309712,-1.56,14.36,0.36,0.00,4.64,0.00,12.48,15.24,40.39,-1.39,12.94
309889,3.91,14.81,0.39,0.00,5.73,0.00,12.77,19.04,40.39,-1.70,13.73
310066,7.03,16.19,0.38,0.00,6.54,0.00,12.77,19.51,40.39,-1.70,14.12
310235,10.16,16.08,0.38,0.00,6.87,0.00,12.62,21.02,40.39,-2.01,14.12
310412,11.72,16.08,0.38,0.00,7.74,0.00,12.48,23.94,40.39,-2.01,14.51
310584,12.50,15.39,0.37,0.00,8.00,0.00,12.19,24.51,40.39,-2.01,14.51
310757,15.62,15.39,0.36,0.00,8.23,0.00,12.04,25.48,40.39,-2.32,14.51
310933,17.19,15.50,0.34,0.00,8.55,0.00,11.90,25.18,40.39,-2.32,13.73
311098,17.97,15.16,0.32,0.00,8.59,0.00,11.03,24.80,40.39,-3.25,11.37
311285,17.97,14.81,0.29,0.00,7.87,0.00,9.87,22.70,40.39,-3.56,10.20
311456,17.19,14.24,0.26,0.00,7.59,0.00,9.14,21.71,40.39,-3.87,8.63
311631,14.84,14.01,0.21,0.00,6.60,0.00,7.55,18.13,40.39,-3.87,7.45
311800,14.84,13.90,0.20,0.00,6.24,0.00,6.82,17.90,40.39,-4.18,7.45
311976,14.06,14.36,0.18,0.00,6.30,0.00,6.67,16.93,40.39,-4.18,6.67
312142,14.84,14.36,0.16,0.00,5.22,0.00,5.95,14.84,40.39,-4.18,5.49
312329,15.62,14.36,0.15,0.00,5.33,0.00,5.51,13.43,40.39,-4.18,3.14
312504,12.50,14.47,0.12,0.00,4.70,0.00,4.64,10.99,40.39,-4.18,2.75
312672,14.06,14.47,0.12,0.00,4.70,0.00,4.21,11.50,40.39,-4.18,1.96
312848,7.03,13.44,0.12,0.00,4.74,0.00,3.92,11.04,40.39,-4.18,1.57
313029,0.00,12.98,0.12,0.00,4.12,0.00,3.77,10.99,40.39,-4.18,0.78
313200,0.00,13.44,0.12,0.00,0.00,0.00,3.63,10.85,40.39,-4.18,0.78
313372,0.00,14.36,0.12,0.00,0.00,0.00,3.63,10.23,40.39,-4.18,0.39
313544,0.00,23.20,0.10,0.00,0.00,0.00,3.63,9.17,40.39,-4.18,0.00
313721,0.00,23.77,0.10,0.00,0.00,0.00,3.63,8.95,40.39,-3.87,0.00
313893,0.00,23.77,0.10,0.00,0.00,0.00,3.48,8.51,40.39,-3.87,0.00
314057,0.00,24.00,0.10,0.00,0.00,0.00,3.63,8.39,40.39,-3.56,0.00
314229,0.00,23.77,0.11,0.00,0.00,0.00,3.92,8.11,40.39,-3.56,1.57
314417,0.00,23.77,0.12,0.00,3.99,0.00,4.21,10.28,40.39,-3.56,3.92
314589,0.00,20.90,0.13,0.00,4.57,0.00,4.50,10.59,40.39,-3.56,3.92
314761,-4.69,13.78,0.13,0.00,4.30,0.00,4.79,9.92,40.39,-3.25,3.92
314932,-7.81,13.21,0.13,0.00,4.40,0.00,4.79,9.75,40.39,-3.25,4.31
315104,-3.91,14.59,0.13,0.00,3.96,0.00,4.79,9.48,40.39,-3.25,4.31
315276,-4.69,14.93,0.13,0.00,4.37,0.00,4.93,9.94,40.39,-3.25,4.71
315453,-5.47,14.36,0.14,0.00,4.39,0.00,5.08,10.79,40.39,-3.25,5.10
315625,-4.69,14.70,0.15,0.00,4.42,0.00,5.37,11.44,40.39,-3.25,5.88
315796,-4.69,14.70,0.16,0.00,4.88,0.00,5.80,12.59,40.39,-3.25,6.27
315968,-3.91,14.81,0.17,0.00,4.97,0.00,5.95,13.01,40.39,-3.56,6.67
316144,-3.12,14.81,0.18,0.00,5.44,0.00,6.24,14.07,40.39,-3.56,6.67
316316,-2.34,14.93,0.19,0.00,5.65,0.00,6.53,14.90,40.39,-3.56,7.45
316490,0.78,15.27,0.20,0.00,6.11,0.00,6.82,15.78,40.39,-3.56,7.84
316660,1.56,15.16,0.21,0.00,6.28,0.00,7.11,16.87,40.39,-3.56,8.24
316851,2.34,14.93,0.21,0.00,6.83,0.00,7.25,17.75,40.39,-3.56,8.63
317020,3.91,15.04,0.22,0.00,7.04,0.00,7.40,18.59,40.39,-3.87,8.63
317189,5.47,14.93,0.22,0.00,7.18,0.00,7.40,19.34,40.39,-3.87,9.02
317366,5.47,14.93,0.23,0.00,7.33,0.00,7.40,20.08,40.39,-3.87,9.02
317538,6.25,14.81,0.23,0.00,7.47,0.00,7.55,20.25,40.39,-4.18,9.41
317710,7.03,14.70,0.23,0.00,7.57,0.00,7.55,21.02,40.39,-4.18,9.41
317887,7.81,14.81,0.22,0.00,7.73,0.00,7.55,21.19,40.39,-4.18,9.41
318049,8.59,14.81,0.22,0.00,7.94,0.00,7.55,21.54,40.39,-4.49,9.41
318234,9.38,14.70,0.22,0.00,7.37,0.00,7.40,21.54,40.39,-4.49,9.41
318405,10.16,14.81,0.21,0.00,7.58,0.00,7.40,21.11,40.39,-4.49,9.41
318577,10.16,14.70,0.21,0.00,6.98,0.00,7.11,20.51,40.39,-4.49,8.24
318756,9.38,14.47,0.18,0.00,6.39,0.00,6.38,17.59,40.39,-4.49,6.67
318919,10.94,14.81,0.15,0.00,5.89,0.00,5.95,14.13,40.39,-4.80,4.71
319093,10.94,14.70,0.12,0.00,5.19,0.00,4.79,12.26,40.39,-4.80,3.53
319278,12.50,14.70,0.11,0.00,4.52,0.00,4.21,11.51,40.39,-4.80,2.75
319454,8.59,14.01,0.11,0.00,4.45,0.00,4.06,11.29,40.39,-4.49,1.57
319629,0.00,12.75,0.11,0.00,0.00,0.00,3.63,11.24,40.39,-4.80,0.78
319786,0.00,12.75,0.11,0.00,0.00,0.00,3.48,10.69,40.39,-4.49,0.00
319963,0.00,14.36,0.11,0.00,0.00,0.00,3.48,10.69,40.39,-4.49,0.00
320150,0.00,23.43,0.11,0.00,0.00,0.00,3.63,10.43,40.39,-4.49,0.00
320311,0.00,24.92,0.11,0.00,0.00,0.00,3.63,10.23,40.39,-4.18,0.00
320490,0.00,24.00,0.10,0.00,0.00,0.00,3.48,9.53,40.39,-4.18,0.00
320662,0.00,23.43,0.11,0.00,0.00,0.00,3.48,9.17,40.39,-4.18,0.00
320834,0.00,23.54,0.11,0.00,0.00,0.00,3.48,9.04,40.39,-3.87,0.00
321006,0.00,23.66,0.10,0.00,0.00,0.00,3.48,8.39,40.39,-3.87,0.00
321186,0.00,23.77,0.10,0.00,0.00,0.00,3.63,7.45,40.39,-3.56,0.00
321358,0.00,23.77,0.09,0.00,0.00,0.00,3.63,7.33,40.39,-3.56,0.00
321530,0.00,23.89,0.10,0.00,0.00,0.00,3.63,7.24,40.39,-3.25,0.00
321705,0.00,23.89,0.09,0.00,0.00,0.00,3.63,6.66,40.39,-3.25,0.00
321876,0.00,23.66,0.10,0.00,0.00,0.00,3.63,6.92,40.39,-2.94,0.00
322057,0.00,23.77,0.10,0.00,0.00,0.00,3.77,6.77,40.39,-2.94,0.00
322217,0.00,23.89,0.09,0.00,0.00,0.00,3.77,6.26,40.39,-2.94,0.00
322404,0.00,23.77,0.10,0.00,0.00,0.00,3.77,6.33,40.39,-2.63,0.00
322576,0.00,23.89,0.10,0.00,0.00,0.00,3.77,6.26,40.39,-2.63,0.00
322748,0.00,23.66,0.10,0.00,0.00,0.00,3.77,5.90,40.39,-2.63,0.00
322920,0.00,23.66,0.10,0.00,0.00,0.00,3.77,6.15,40.39,-2.63,0.00
323092,0.00,23.66,0.11,0.00,0.00,0.00,3.77,6.26,40.39,-2.32,0.00
323264,0.00,23.89,0.10,0.00,0.00,0.00,3.92,6.04,40.39,-2.32,0.00
323435,0.00,23.54,0.11,0.00,0.00,0.00,3.92,5.67,40.39,-2.01,0.00
323607,0.00,23.77,0.10,0.00,0.00,0.00,4.21,5.45,40.39,-2.01,0.00
323795,0.00,23.54,0.10,0.00,0.00,0.00,4.35,5.19,40.39,-2.01,0.00
323967,0.00,23.54,0.10,0.00,0.00,0.00,4.50,5.10,40.39,-1.70,0.00
324129,0.00,23.66,0.10,0.00,0.00,0.00,4.21,4.53,40.39,-1.70,0.00
324301,0.00,23.66,0.11,0.00,2.34,0.00,4.21,4.79,40.39,-1.70,0.00
324486,0.00,23.54,0.10,0.00,2.30,0.00,4.21,4.63,40.39,-1.39,0.00
324660,0.00,23.54,0.11,0.00,2.19,0.00,4.06,4.85,40.39,-1.39,0.00
324832,0.00,22.51,0.11,0.00,2.22,0.00,4.06,4.88,40.39,-1.39,0.00
325001,0.00,16.54,0.11,0.00,2.18,0.00,4.06,4.44,40.39,-1.39,0.00
325175,-1.56,14.36,0.11,0.00,2.11,0.00,4.06,4.44,40.39,-1.39,0.00
325346,-2.34,13.90,0.11,0.00,1.86,0.00,4.21,4.42,40.39,-1.39,0.00
325523,-2.34,13.55,0.11,0.00,2.10,0.00,4.21,4.59,40.39,-1.39,0.00
325695,-2.34,13.90,0.11,0.00,1.84,0.00,4.21,4.17,40.39,-1.39,0.00
325872,-2.34,14.36,0.11,0.00,2.03,0.00,4.35,4.59,40.39,-1.39,0.00
326049,-2.34,14.13,0.11,0.00,2.00,0.00,4.35,4.39,40.39,-1.08,0.00
326218,-3.12,14.24,0.11,0.00,1.95,0.00,4.50,4.14,40.39,-1.08,0.00
326390,-3.12,14.13,0.12,0.00,1.85,0.00,4.50,4.17,40.39,-1.08,0.00
326562,-3.12,14.36,0.13,0.00,1.96,0.00,4.79,4.51,40.39,-1.08,0.00
326739,-2.34,14.70,0.13,0.00,1.96,0.00,4.93,4.42,40.39,-1.08,0.00
326915,-3.91,14.13,0.12,0.00,2.02,0.00,4.93,4.25,40.39,-1.08,0.00
327080,-5.47,13.32,0.12,0.00,1.79,0.00,4.79,4.17,40.39,-1.08,0.00
327260,-4.69,13.67,0.12,0.00,1.95,0.00,4.93,4.11,40.39,-1.08,0.00
327433,-3.91,14.47,0.12,0.00,1.96,0.00,5.08,4.28,40.39,-1.08,0.00
327605,-3.91,14.70,0.11,0.00,1.76,0.00,4.93,3.92,40.39,-1.08,0.00
330386,-2.34,14.93,0.14,0.00,1.95,0.00,5.66,4.63,40.39,-1.08,0.00
330574,-2.34,14.59,0.15,0.00,2.36,0.00,5.80,5.35,40.39,-1.08,0.00
330734,-2.34,14.70,0.15,0.00,2.24,0.00,5.95,5.16,40.39,-1.08,0.00
330921,-3.12,14.36,0.14,0.00,2.27,0.00,5.66,4.53,40.39,-1.08,0.00
331093,-2.34,14.70,0.13,0.00,2.05,0.00,5.37,4.33,40.39,-1.08,0.00
331265,-3.12,14.59,0.13,0.00,1.93,0.00,5.37,4.31,40.39,-1.08,0.00
331437,-2.34,14.81,0.15,0.00,1.90,0.00,5.51,4.36,40.39,-1.08,0.00
331613,-1.56,15.27,0.14,0.00,2.20,0.00,5.66,4.63,40.39,-1.08,0.00
331785,-2.34,15.16,0.13,0.00,2.02,0.00,5.51,4.31,40.39,-1.08,0.00
331954,-3.91,14.24,0.14,0.00,1.94,0.00,5.37,4.59,40.39,-1.08,0.00
332128,-3.12,14.24,0.14,0.00,2.12,0.00,5.66,4.79,40.39,-1.08,0.00
332300,-2.34,14.81,0.13,0.00,1.96,0.00,5.66,4.31,40.39,-1.08,0.00
332472,-1.56,14.93,0.15,0.00,2.31,0.00,5.66,4.94,40.39,-1.08,0.00
332644,-1.56,14.93,0.13,0.00,1.96,0.00,5.80,4.39,40.39,-1.08,0.00
332818,-2.34,14.70,0.14,0.00,1.91,0.00,5.66,4.75,0.00,-1.08,0.00
333004,-1.56,14.70,0.16,0.00,2.32,0.00,5.80,5.16,0.00,-1.08,0.00
333173,-0.78,15.04,0.14,0.00,2.19,0.00,5.66,4.50,0.00,-1.08,0.00
333345,-2.34,14.59,0.13,0.00,1.95,0.00,5.51,4.42,0.00,-1.08,0.00
333522,-2.34,14.59,0.16,0.00,2.31,0.00,5.51,4.75,0.00,-1.08,0.00
333694,-0.78,14.93,0.16,0.00,2.11,0.00,5.95,5.16,0.00,-1.08,0.00
333870,-3.12,14.93,0.14,0.00,2.00,0.00,5.95,4.63,0.00,-1.08,0.00
334032,-5.47,13.32,0.14,0.00,1.96,0.00,5.66,4.66,0.00,-1.08,0.00
334220,-2.34,14.13,0.15,0.00,2.14,0.00,5.66,4.85,0.00,-1.08,0.00
334392,-0.78,15.04,0.14,0.00,1.95,0.00,5.80,4.82,0.00,-1.08,0.00
334564,-1.56,15.04,0.13,0.00,1.97,0.00,5.66,4.48,0.00,-1.08,0.00
334736,-2.34,14.81,0.14,0.00,1.98,0.00,5.51,4.66,0.00,-1.08,0.00
334913,-1.56,14.70,0.12,0.00,1.96,0.00,5.51,4.22,0.00,-1.08,0.00
335089,-1.56,14.93,0.15,0.00,2.10,0.00,5.66,4.72,0.00,-1.08,0.00
335258,0.00,15.16,0.14,0.00,2.18,0.00,5.80,4.55,0.00,-1.08,0.00
335437,-1.56,14.93,0.12,0.00,2.01,0.00,5.66,4.20,0.00,-1.08,0.00
335609,-1.56,14.47,0.17,0.00,2.46,0.00,5.66,5.13,0.00,-1.08,0.00
335778,0.00,15.04,0.14,0.00,2.14,0.00,6.09,4.75,0.00,-1.08,0.00
335951,-3.12,14.47,0.13,0.00,2.02,0.00,5.66,4.59,0.00,-1.08,0.00
336127,-3.12,14.13,0.15,0.00,1.95,0.00,5.51,4.88,0.00,-1.08,0.00
336301,-0.78,14.70,0.15,0.00,2.15,0.00,5.80,4.88,0.00,-1.08,0.00
336476,-1.56,14.93,0.13,0.00,2.02,0.00,5.51,4.20,0.00,-1.08,0.00
336646,-4.69,13.67,0.14,0.00,1.96,0.00,5.51,4.82,0.00,-1.08,0.00
336818,-2.34,14.47,0.15,0.00,2.16,0.00,5.66,4.94,0.00,-1.08,0.00
336992,-1.56,14.93,0.14,0.00,2.18,0.00,5.66,4.85,0.00,-1.08,0.00
337157,-2.34,14.81,0.14,0.00,1.99,0.00,5.51,4.57,0.00,-1.08,0.00
337329,-3.12,14.36,0.14,0.00,1.97,0.00,5.51,4.69,0.00,-1.08,0.00
337501,-2.34,14.47,0.14,0.00,1.94,0.00,5.51,4.82,0.00,-1.08,0.00
337688,-2.34,14.70,0.14,0.00,1.99,0.00,5.51,4.75,0.00,-1.08,0.00
337860,-3.91,14.59,0.13,0.00,2.00,0.00,5.51,4.63,0.00,-1.08,0.00
338034,-3.91,14.24,0.13,0.00,1.95,0.00,5.37,4.42,0.00,-1.08,0.00
338209,-2.34,14.70,0.15,0.00,2.35,0.00,5.51,5.13,0.00,-1.08,0.00
338397,-1.56,15.04,0.14,0.00,2.22,0.00,5.66,4.69,0.00,-1.08,0.00
338568,-5.47,14.13,0.13,0.00,1.75,0.00,5.37,4.14,0.00,-1.08,0.00
338740,-4.69,14.13,0.15,0.00,2.29,0.00,5.66,5.00,0.00,-1.08,0.00
338912,-2.34,14.70,0.14,0.00,1.93,0.00,5.95,4.91,0.00,-1.08,0.00
339089,-2.34,14.81,0.14,0.00,2.00,0.00,5.66,4.69,0.00,-1.08,0.00
339261,-3.12,14.70,0.14,0.00,1.97,0.00,5.51,4.75,0.00,-1.08,0.00
342191,-3.12,14.81,0.14,0.00,1.92,0.00,5.51,4.63,0.00,-1.08,0.00
342372,-2.34,14.93,0.15,0.00,2.13,0.00,5.66,4.94,0.00,-1.08,0.00
342534,-1.56,15.27,0.13,0.00,1.98,0.00,5.51,4.44,0.00,-1.08,0.00
